com.samsung.shealth.calories_burned.details,6170019,1
,30892af9-ac62-468a-8855-2a984f618a02.extra_data.json,167.8,887627,1453.3531,2021-10-22 20:26:03.822,2021-09-28 15:00:02.373,48.79457,V57RQzDK0T,com.sec.android.app.shealth,30892af9-ac62-468a-8855-2a984f618a02,1632873600000,
,7cd3b04d-ab5c-471c-a440-699177332287.extra_data.json,0.0,10672,1468.2577,2021-08-21 15:00:00.630,2021-08-20 15:00:01.924,0.57558304,V57RQzDK0T,com.sec.android.app.shealth,7cd3b04d-ab5c-471c-a440-699177332287,1629504000000,
,de10b685-146e-4034-a11d-37e5de41dede.extra_data.json,0.0,6909986,1350.9982,2021-08-16 16:05:20.112,2021-08-15 15:00:01.957,381.12604,V57RQzDK0T,com.sec.android.app.shealth,de10b685-146e-4034-a11d-37e5de41dede,1629072000000,
,340c5430-f1f4-4a07-8d6f-19015fc37e97.extra_data.json,0.0,157412,1465.7638,2021-09-22 15:00:01.883,2021-09-21 15:15:15.925,8.360437,V57RQzDK0T,com.sec.android.app.shealth,340c5430-f1f4-4a07-8d6f-19015fc37e97,1632268800000,
,991ef3e7-9b24-483c-909d-1002e6839370.extra_data.json,0.0,3245731,1413.2753,2021-09-07 15:00:02.517,2021-09-06 15:08:56.945,179.12149,V57RQzDK0T,com.sec.android.app.shealth,991ef3e7-9b24-483c-909d-1002e6839370,1630972800000,
,a2780e0d-398a-42e4-927d-d78bccc2b916.extra_data.json,0.0,3558459,1407.9601,2021-10-10 11:35:05.495,2021-09-12 15:00:01.744,197.46194,V57RQzDK0T,com.sec.android.app.shealth,a2780e0d-398a-42e4-927d-d78bccc2b916,1631491200000,
,32a065aa-56dc-4576-b650-d4bf9bce4f2c.extra_data.json,0.0,48024,1467.6228,2021-10-29 17:12:44.754,2021-10-04 15:00:00.451,2.571579,V57RQzDK0T,com.sec.android.app.shealth,32a065aa-56dc-4576-b650-d4bf9bce4f2c,1633392000000,
,6b9d0533-dbfb-48e2-9898-59e65ece7b32.extra_data.json,0.0,69368,1467.26,2021-08-22 15:00:02.667,2021-08-21 15:00:00.516,3.7171798,V57RQzDK0T,com.sec.android.app.shealth,6b9d0533-dbfb-48e2-9898-59e65ece7b32,1629590400000,
,43b228dd-af6a-4e06-84b8-85e5ffe14f0d.extra_data.json,0.0,1113043,1449.522,2021-10-22 20:26:03.792,2021-09-27 15:00:02.286,61.739944,V57RQzDK0T,com.sec.android.app.shealth,43b228dd-af6a-4e06-84b8-85e5ffe14f0d,1632787200000,
,afe514e8-e1b2-4299-88ee-02fbabe863d4.extra_data.json,0.0,3718652,1405.2374,2021-08-28 02:23:12.538,2021-08-26 15:00:01.766,206.8444,V57RQzDK0T,com.sec.android.app.shealth,afe514e8-e1b2-4299-88ee-02fbabe863d4,1630022400000,
,4f542455-fe8b-4d21-ad89-9f1b4f4b577e.extra_data.json,0.0,3466033,1409.531,2021-09-06 15:08:57.358,2021-09-05 15:00:01.045,189.5056,V57RQzDK0T,com.sec.android.app.shealth,4f542455-fe8b-4d21-ad89-9f1b4f4b577e,1630886400000,
,bafed6a6-59d4-4fb9-a83f-aeaf8b323221.extra_data.json,0.0,3645871,1406.4745,2021-08-28 15:00:01.877,2021-08-27 15:00:00.698,201.8968,V57RQzDK0T,com.sec.android.app.shealth,bafed6a6-59d4-4fb9-a83f-aeaf8b323221,1630108800000,
,533bcfac-359f-4473-8cc0-d3bf30524b44.extra_data.json,0.0,1785469,1438.0935,2021-10-29 17:12:44.722,2021-10-03 15:00:00.484,95.906876,V57RQzDK0T,com.sec.android.app.shealth,533bcfac-359f-4473-8cc0-d3bf30524b44,1633305600000,
,d0de7b18-3624-4082-a400-933164484eb6.extra_data.json,0.0,414207,1461.3992,2021-10-15 21:41:02.850,2021-09-18 15:00:02.097,21.931297,V57RQzDK0T,com.sec.android.app.shealth,d0de7b18-3624-4082-a400-933164484eb6,1632009600000,
,e6714810-d51d-477e-bef2-2dfa4ea6ca4b.extra_data.json,0.0,5177489,1380.4434,2021-10-15 17:15:59.907,2021-10-10 15:17:39.726,276.11475,V57RQzDK0T,com.sec.android.app.shealth,e6714810-d51d-477e-bef2-2dfa4ea6ca4b,1633910400000,
,96ec78c0-ccc9-4642-be46-cae9e3702949.extra_data.json,0.0,7985772,1332.7142,2021-09-02 15:00:01.023,2021-09-01 15:00:04.645,456.4686,V57RQzDK0T,com.sec.android.app.shealth,96ec78c0-ccc9-4642-be46-cae9e3702949,1630540800000,
,bd287d00-483b-47d4-b566-6d4a2923747b.extra_data.json,0.0,0,1468.4391,2021-10-09 02:51:04.076,2021-09-11 15:00:01.693,0.0,V57RQzDK0T,com.sec.android.app.shealth,bd287d00-483b-47d4-b566-6d4a2923747b,1631404800000,
,5f1b1a95-ab57-46a9-b30f-f814752d8a29.extra_data.json,0.0,64032,1467.3507,2021-09-25 15:00:00.568,2021-09-24 15:00:01.929,3.3868687,V57RQzDK0T,com.sec.android.app.shealth,5f1b1a95-ab57-46a9-b30f-f814752d8a29,1632528000000,
,2150b427-b15f-4dab-983e-0f5262384a33.extra_data.json,0.0,17429054,1172.2179,2021-10-17 15:00:00.946,2021-10-16 16:36:27.671,1233.878,V57RQzDK0T,com.sec.android.app.shealth,2150b427-b15f-4dab-983e-0f5262384a33,1634428800000,
,6199a0fb-61c1-45da-ae06-6b01e297bbf3.extra_data.json,0.0,947670,1452.3325,2021-09-18 15:00:02.278,2021-09-17 17:06:52.634,49.925346,V57RQzDK0T,com.sec.android.app.shealth,6199a0fb-61c1-45da-ae06-6b01e297bbf3,1631923200000,
,0954d93c-42c7-40d9-8852-ab022388a3e1.extra_data.json,0.0,4366990,1394.2184,2021-09-08 15:00:01.556,2021-09-07 15:00:02.277,241.79797,V57RQzDK0T,com.sec.android.app.shealth,0954d93c-42c7-40d9-8852-ab022388a3e1,1631059200000,
,fe445288-f9db-4915-b620-31ab6a0825ba.extra_data.json,0.0,249719,1464.1948,2021-10-10 15:17:39.858,2021-10-09 16:08:05.687,14.807539,V57RQzDK0T,com.sec.android.app.shealth,fe445288-f9db-4915-b620-31ab6a0825ba,1633824000000,
,f965ccc5-ca89-4ea4-abce-742564cf179a.extra_data.json,0.0,1023725,1451.0399,2021-09-24 15:00:02.365,2021-09-23 15:00:00.482,55.754517,V57RQzDK0T,com.sec.android.app.shealth,f965ccc5-ca89-4ea4-abce-742564cf179a,1632441600000,
,008366c9-13e4-4f28-b2a3-9d20e0c665e3.extra_data.json,0.0,4114305,1398.5131,2021-10-23 15:00:01.039,2021-10-22 15:28:14.502,259.88882,V57RQzDK0T,com.sec.android.app.shealth,008366c9-13e4-4f28-b2a3-9d20e0c665e3,1634947200000,
,14b2e84f-c170-4b35-836d-cafc149b1e50.extra_data.json,0.0,3773450,1404.3062,2021-09-04 13:03:51.054,2021-09-02 15:00:00.817,204.99849,V57RQzDK0T,com.sec.android.app.shealth,14b2e84f-c170-4b35-836d-cafc149b1e50,1630627200000,
,fd86050f-e54c-4021-b96c-bbf9ece3947c.extra_data.json,0.0,2188007,1431.2521,2021-10-22 20:26:03.896,2021-09-30 15:00:02.424,121.972824,V57RQzDK0T,com.sec.android.app.shealth,fd86050f-e54c-4021-b96c-bbf9ece3947c,1633046400000,
,0cf31fac-5249-48f3-a3db-07f59a9573dd.extra_data.json,0.0,4967549,1384.0114,2021-10-10 11:35:05.521,2021-09-13 15:00:01.861,270.53516,V57RQzDK0T,com.sec.android.app.shealth,0cf31fac-5249-48f3-a3db-07f59a9573dd,1631577600000,
,6dbf1418-83b2-46e0-8263-9dab0c110e0a.extra_data.json,0.0,8962731,1316.1101,2021-10-16 16:36:28.017,2021-10-15 15:00:01.756,542.81116,V57RQzDK0T,com.sec.android.app.shealth,6dbf1418-83b2-46e0-8263-9dab0c110e0a,1634342400000,
,9564c828-fb8e-470b-9c1f-cf667c1ea605.extra_data.json,114.6,718966,1456.2196,2021-10-22 20:26:03.860,2021-09-29 15:00:02.072,39.304565,V57RQzDK0T,com.sec.android.app.shealth,9564c828-fb8e-470b-9c1f-cf667c1ea605,1632960000000,
,230b2768-053f-46ad-a88e-8ddab048f5b7.extra_data.json,0.0,4985529,1383.7059,2021-10-29 17:12:45.428,2021-10-28 15:00:00.576,297.42712,V57RQzDK0T,com.sec.android.app.shealth,230b2768-053f-46ad-a88e-8ddab048f5b7,1635465600000,
,b4537478-b81b-49e3-9ec9-3445f7b83868.extra_data.json,0.0,1795901,1437.9161,2021-10-29 17:12:44.788,2021-10-05 15:00:50.371,100.14491,V57RQzDK0T,com.sec.android.app.shealth,b4537478-b81b-49e3-9ec9-3445f7b83868,1633478400000,
,b97da249-03db-4918-8c9a-415d3e7f0947.extra_data.json,0.0,5008716,1383.3118,2021-09-09 15:00:02.242,2021-09-08 15:00:01.191,279.35522,V57RQzDK0T,com.sec.android.app.shealth,b97da249-03db-4918-8c9a-415d3e7f0947,1631145600000,
,764d192f-cddd-4ed5-8e9b-a756423e77f0.extra_data.json,0.0,3916332,1401.8777,2021-11-04 15:00:02.629,2021-11-03 15:00:00.607,221.56842,V57RQzDK0T,com.sec.android.app.shealth,764d192f-cddd-4ed5-8e9b-a756423e77f0,1635984000000,
,10b01e1f-d4ac-4d0d-af6d-0119dbdfb0e8.extra_data.json,0.0,1399366,1444.6556,2021-10-15 21:41:02.889,2021-09-19 15:00:01.317,73.28685,V57RQzDK0T,com.sec.android.app.shealth,10b01e1f-d4ac-4d0d-af6d-0119dbdfb0e8,1632096000000,
,0ec21bcb-58cb-4ca8-bc3c-0d8e07a50b28.extra_data.json,0.0,1515731,1442.678,2021-10-07 15:00:02.283,2021-10-06 15:00:00.559,84.760925,V57RQzDK0T,com.sec.android.app.shealth,0ec21bcb-58cb-4ca8-bc3c-0d8e07a50b28,1633564800000,
,b6cd8d7c-6914-4196-b301-1ed35780a172.extra_data.json,0.0,5720129,1371.2207,2021-10-22 17:07:50.360,2021-10-21 15:00:00.659,351.18018,V57RQzDK0T,com.sec.android.app.shealth,b6cd8d7c-6914-4196-b301-1ed35780a172,1634860800000,
,7be15073-3ee3-4bf0-add4-86672baa4a9e.extra_data.json,0.0,5239450,1379.3903,2021-09-16 17:47:05.059,2021-09-14 15:00:01.969,285.71796,V57RQzDK0T,com.sec.android.app.shealth,7be15073-3ee3-4bf0-add4-86672baa4a9e,1631664000000,
,a4c19733-816b-4310-be92-38d380a80393.extra_data.json,0.0,4614634,1390.0095,2021-10-29 17:12:45.392,2021-10-27 15:00:00.954,249.66824,V57RQzDK0T,com.sec.android.app.shealth,a4c19733-816b-4310-be92-38d380a80393,1635379200000,
,2a8ec337-d2ea-4e89-8d94-3f1b3dc9307b.extra_data.json,0.0,1830098,1437.3351,2021-10-15 17:15:59.954,2021-10-11 15:00:02.257,98.35911,V57RQzDK0T,com.sec.android.app.shealth,2a8ec337-d2ea-4e89-8d94-3f1b3dc9307b,1633996800000,
,5f8846eb-9327-464a-bec2-a44f2ec108f0.extra_data.json,0.0,147407,1465.9337,2021-10-22 20:26:03.721,2021-09-25 15:00:00.427,7.8229446,V57RQzDK0T,com.sec.android.app.shealth,5f8846eb-9327-464a-bec2-a44f2ec108f0,1632614400000,
,0bd2959f-846f-49a6-bde6-258ff208a098.extra_data.json,0.0,4743065,1387.8268,2021-10-15 17:15:59.995,2021-10-12 15:15:18.728,260.80627,V57RQzDK0T,com.sec.android.app.shealth,0bd2959f-846f-49a6-bde6-258ff208a098,1634083200000,
,3ea80a59-624a-4d69-9ecd-86f769ca4010.extra_data.json,0.0,6221855,1362.6935,2021-11-10 15:00:02.071,2021-11-09 15:00:01.871,382.0935,V57RQzDK0T,com.sec.android.app.shealth,3ea80a59-624a-4d69-9ecd-86f769ca4010,1636502400000,
,3016227e-9abe-4ba9-8a50-492451118cf9.extra_data.json,0.0,147407,1465.9337,2021-10-15 21:41:02.924,2021-09-20 15:10:50.668,7.847145,V57RQzDK0T,com.sec.android.app.shealth,3016227e-9abe-4ba9-8a50-492451118cf9,1632182400000,
,09ff191a-8c70-4898-b2e5-8836aee85fb7.extra_data.json,0.0,4224149,1396.6461,2021-11-03 15:00:01.216,2021-11-02 15:00:00.746,236.52951,V57RQzDK0T,com.sec.android.app.shealth,09ff191a-8c70-4898-b2e5-8836aee85fb7,1635897600000,
,191c610a-baf6-425e-bd7f-3de4db00fe58.extra_data.json,0.0,4479399,1392.308,2021-10-19 15:00:02.578,2021-10-18 15:00:02.815,246.65909,V57RQzDK0T,com.sec.android.app.shealth,191c610a-baf6-425e-bd7f-3de4db00fe58,1634601600000,
,d1dcce8d-df8a-441b-9025-0dd6e69065b5.extra_data.json,0.0,1599953,1441.2466,2021-11-16 16:23:23.847,2021-11-15 15:00:00.628,86.84622,V57RQzDK0T,com.sec.android.app.shealth,d1dcce8d-df8a-441b-9025-0dd6e69065b5,1637020800000,
,37daae4d-a80d-41fb-8f9d-b69a05119d30.extra_data.json,0.0,4736871,1387.932,2021-11-09 15:00:02.639,2021-11-08 15:00:00.545,283.69238,V57RQzDK0T,com.sec.android.app.shealth,37daae4d-a80d-41fb-8f9d-b69a05119d30,1636416000000,
,9ab85474-f279-4869-9677-cfeec65847eb.extra_data.json,0.0,1513820,1442.7103,2021-10-22 20:26:03.758,2021-09-26 15:00:00.522,83.00608,V57RQzDK0T,com.sec.android.app.shealth,9ab85474-f279-4869-9677-cfeec65847eb,1632700800000,
,950ff159-5a99-4d70-a3f1-fd7b6e1cb329.extra_data.json,0.0,652993,1457.341,2021-10-02 15:00:08.664,2021-10-01 15:00:01.497,35.167187,V57RQzDK0T,com.sec.android.app.shealth,950ff159-5a99-4d70-a3f1-fd7b6e1cb329,1633132800000,
,b4d3e339-2e7a-4015-a600-20469d5bf364.extra_data.json,0.0,4837437,1386.2228,2021-10-29 17:12:45.222,2021-10-24 15:00:00.809,267.3558,V57RQzDK0T,com.sec.android.app.shealth,b4d3e339-2e7a-4015-a600-20469d5bf364,1635120000000,
,ddf02c4f-fc49-49de-9447-e176efb0f2e9.extra_data.json,0.0,4681147,1388.8792,2021-10-18 15:00:03.380,2021-10-17 15:00:00.743,256.1485,V57RQzDK0T,com.sec.android.app.shealth,ddf02c4f-fc49-49de-9447-e176efb0f2e9,1634515200000,
,c4361e2e-5ccf-476c-9b4f-991d8d1bcbe8.extra_data.json,0.0,61364,1467.3961,2021-10-31 15:00:01.173,2021-10-30 15:12:50.647,3.238041,V57RQzDK0T,com.sec.android.app.shealth,c4361e2e-5ccf-476c-9b4f-991d8d1bcbe8,1635638400000,
,4e2c5257-198d-4013-ae3e-75acf3238577.extra_data.json,0.0,184759,1465.2988,2021-10-29 17:12:44.663,2021-10-02 15:00:01.785,9.909733,V57RQzDK0T,com.sec.android.app.shealth,4e2c5257-198d-4013-ae3e-75acf3238577,1633219200000,
,fd4fed21-d265-4d06-a0b0-0128215b890c.extra_data.json,0.0,3763053,1404.4828,2021-11-15 15:00:01.334,2021-11-14 15:00:01.203,221.72917,V57RQzDK0T,com.sec.android.app.shealth,fd4fed21-d265-4d06-a0b0-0128215b890c,1636934400000,
,5c6950f0-1848-4fe5-8ff6-ba9c32c1e3a3.extra_data.json,0.0,546406,1459.1523,2021-10-09 16:08:05.943,2021-10-08 16:18:32.573,29.482695,V57RQzDK0T,com.sec.android.app.shealth,5c6950f0-1848-4fe5-8ff6-ba9c32c1e3a3,1633737600000,
,3cd40c08-55a9-4df4-94a7-4245290660ca.extra_data.json,0.0,1099006,1449.7605,2021-10-08 16:18:32.870,2021-10-07 15:00:02.170,61.133972,V57RQzDK0T,com.sec.android.app.shealth,3cd40c08-55a9-4df4-94a7-4245290660ca,1633651200000,
,36b53f2b-7408-4e80-a09d-6bd15c0acd97.extra_data.json,0.0,863675,1453.7603,2021-11-22 15:00:01.478,2021-11-21 15:00:01.005,47.095673,V57RQzDK0T,com.sec.android.app.shealth,36b53f2b-7408-4e80-a09d-6bd15c0acd97,1637539200000,
,ce8dd0b9-99fc-44b5-840f-4aa4459a8abf.extra_data.json,0.0,3888557,1402.3497,2021-11-21 15:00:01.655,2021-11-20 15:34:38.685,219.9863,V57RQzDK0T,com.sec.android.app.shealth,ce8dd0b9-99fc-44b5-840f-4aa4459a8abf,1637452800000,
,299379ea-ecf7-4aae-a4ab-42085f297a12.extra_data.json,0.0,20526511,1119.5741,2021-10-24 15:00:10.467,2021-10-23 15:00:00.869,1506.2401,V57RQzDK0T,com.sec.android.app.shealth,299379ea-ecf7-4aae-a4ab-42085f297a12,1635033600000,
,4c5a4e82-28b0-4b16-89cc-a97b426c2cfd.extra_data.json,0.0,35351,1467.8381,2021-11-06 17:07:49.255,2021-11-05 15:00:01.205,1.8882565,V57RQzDK0T,com.sec.android.app.shealth,4c5a4e82-28b0-4b16-89cc-a97b426c2cfd,1636156800000,
,7b4a6cd6-fead-4fdc-afbb-386a988790cf.extra_data.json,0.0,5096785,1381.815,2021-10-15 17:16:00.025,2021-10-13 15:00:01.399,281.58575,V57RQzDK0T,com.sec.android.app.shealth,7b4a6cd6-fead-4fdc-afbb-386a988790cf,1634169600000,
,7cc94328-aed8-44eb-8b91-c4a0908b695d.extra_data.json,0.0,4881652,1385.4714,2021-10-15 17:16:00.061,2021-10-14 15:00:01.225,263.54858,V57RQzDK0T,com.sec.android.app.shealth,7cc94328-aed8-44eb-8b91-c4a0908b695d,1634256000000,
,33cb9cfa-a596-4466-af53-3fc85c1c85a4.extra_data.json,0.0,547473,1459.1343,2021-11-28 15:00:01.180,2021-11-27 15:00:01.890,29.166557,V57RQzDK0T,com.sec.android.app.shealth,33cb9cfa-a596-4466-af53-3fc85c1c85a4,1638057600000,
,c59e4227-a628-4a5b-a619-46c8a401f4a6.extra_data.json,0.0,1245926,1447.2634,2021-10-30 15:12:51.015,2021-10-29 16:51:03.511,66.13537,V57RQzDK0T,com.sec.android.app.shealth,c59e4227-a628-4a5b-a619-46c8a401f4a6,1635552000000,
,81e46efc-0ea8-4357-aa8b-e9bfaaa5b71e.extra_data.json,0.0,1824852,1437.4242,2021-11-27 15:00:02.121,2021-11-26 15:04:40.264,96.266495,V57RQzDK0T,com.sec.android.app.shealth,81e46efc-0ea8-4357-aa8b-e9bfaaa5b71e,1637971200000,
,45fe949a-ed94-4a64-93fd-9aa0a7d4e745.extra_data.json,0.0,6817163,1352.5758,2021-11-12 15:30:12.857,2021-11-11 15:00:29.371,427.83087,V57RQzDK0T,com.sec.android.app.shealth,45fe949a-ed94-4a64-93fd-9aa0a7d4e745,1636675200000,
,cb8c0266-7617-4f90-b1ce-c2be58784fd8.extra_data.json,0.0,4317832,1395.054,2021-10-22 17:07:50.330,2021-10-20 15:00:00.578,248.78986,V57RQzDK0T,com.sec.android.app.shealth,cb8c0266-7617-4f90-b1ce-c2be58784fd8,1634774400000,
,bec552a7-47cb-4545-978f-ffa76a1e62a3.extra_data.json,0.0,161414,611.0354,2021-12-04 01:01:53.516,2021-12-03 15:00:01.528,8.5490885,V57RQzDK0T,com.sec.android.app.shealth,bec552a7-47cb-4545-978f-ffa76a1e62a3,1638576000000,
,66a3eae8-352a-4f79-bffa-246d25e98a3f.extra_data.json,0.0,6891307,1351.3157,2021-10-22 17:07:50.304,2021-10-19 15:00:01.984,384.63135,V57RQzDK0T,com.sec.android.app.shealth,66a3eae8-352a-4f79-bffa-246d25e98a3f,1634688000000,
,33875905-6c26-457d-ae5f-d23b3aece6e3.extra_data.json,0.0,4131248,1398.2251,2021-11-05 15:00:01.507,2021-11-04 15:00:02.381,220.28542,V57RQzDK0T,com.sec.android.app.shealth,33875905-6c26-457d-ae5f-d23b3aece6e3,1636070400000,
,23b87cee-bf62-472b-9dfb-456017d1f047.extra_data.json,0.0,11462988,1273.6161,2021-12-03 15:00:02.396,2021-12-02 15:00:04.555,761.0657,V57RQzDK0T,com.sec.android.app.shealth,23b87cee-bf62-472b-9dfb-456017d1f047,1638489600000,
,acb175f6-369d-4b7f-b823-d05330fc6f88.extra_data.json,0.0,5114950,1381.5062,2021-11-18 15:00:14.375,2021-11-17 15:00:01.216,308.76508,V57RQzDK0T,com.sec.android.app.shealth,acb175f6-369d-4b7f-b823-d05330fc6f88,1637193600000,
,3d580f39-8c42-47de-8186-6badde1fcead.extra_data.json,0.0,6985913,1349.7078,2021-10-29 17:12:45.320,2021-10-25 15:00:02.255,397.45917,V57RQzDK0T,com.sec.android.app.shealth,3d580f39-8c42-47de-8186-6badde1fcead,1635206400000,
,bbc5e819-6872-4486-b4b3-eebb9698a7a4.extra_data.json,0.0,4447262,1392.8541,2021-10-29 17:12:45.357,2021-10-26 15:00:00.209,245.38692,V57RQzDK0T,com.sec.android.app.shealth,bbc5e819-6872-4486-b4b3-eebb9698a7a4,1635292800000,
,5a42541f-03cb-404f-940f-b094e975e70b.extra_data.json,0.0,11605001,1271.2025,2021-11-11 15:00:29.935,2021-11-10 15:00:00.721,769.43524,V57RQzDK0T,com.sec.android.app.shealth,5a42541f-03cb-404f-940f-b094e975e70b,1636588800000,
,162057b9-3dde-41a2-8da3-08ada91e3398.extra_data.json,0.0,4157340,1397.7815,2021-11-24 15:00:02.298,2021-11-23 15:00:00.796,227.4256,V57RQzDK0T,com.sec.android.app.shealth,162057b9-3dde-41a2-8da3-08ada91e3398,1637712000000,
,da21d944-d484-42b1-b3fd-78fe11a6a4d9.extra_data.json,0.0,2310676,1429.1672,2021-11-28 09:36:21.570,2021-10-31 15:00:00.632,125.087746,V57RQzDK0T,com.sec.android.app.shealth,da21d944-d484-42b1-b3fd-78fe11a6a4d9,1635724800000,
,ac43a2df-db94-4240-9733-d88493d0af80.extra_data.json,0.0,4944688,1384.4,2021-11-02 15:00:00.938,2021-11-01 15:00:00.690,304.7882,V57RQzDK0T,com.sec.android.app.shealth,ac43a2df-db94-4240-9733-d88493d0af80,1635811200000,
,c816155f-75d5-40ce-9ef7-df655fd83c35.extra_data.json,0.0,2711450,1422.3557,2021-11-30 15:00:01.595,2021-11-29 15:00:01.623,154.63031,V57RQzDK0T,com.sec.android.app.shealth,c816155f-75d5-40ce-9ef7-df655fd83c35,1638230400000,
,4e723efa-2154-4631-ad32-e44b362eb0c2.extra_data.json,0.0,6737451,1353.9305,2021-11-17 15:00:02.231,2021-11-16 16:23:23.623,426.73267,V57RQzDK0T,com.sec.android.app.shealth,4e723efa-2154-4631-ad32-e44b362eb0c2,1637107200000,
,6f695374-958f-4d88-848a-c3ebaa6952fb.extra_data.json,0.0,5007317,1383.3354,2021-11-07 15:00:00.866,2021-11-06 17:07:49.069,242.7544,V57RQzDK0T,com.sec.android.app.shealth,6f695374-958f-4d88-848a-c3ebaa6952fb,1636243200000,
,dc901424-46d6-4561-a6a3-fe02322c0674.extra_data.json,0.0,2074707,1433.1777,2021-11-23 15:00:00.912,2021-11-22 15:00:01.262,119.35556,V57RQzDK0T,com.sec.android.app.shealth,dc901424-46d6-4561-a6a3-fe02322c0674,1637625600000,
,06a2f443-577e-4a34-8201-ad243c79584c.extra_data.json,0.0,3280502,1412.6842,2021-11-08 15:00:00.710,2021-11-07 15:00:00.602,180.59459,V57RQzDK0T,com.sec.android.app.shealth,06a2f443-577e-4a34-8201-ad243c79584c,1636329600000,
,416afcfe-72be-4d6b-9a56-787baa22851c.extra_data.json,0.0,1067807,1450.2908,2021-11-14 15:00:01.525,2021-11-13 15:00:00.837,57.09232,V57RQzDK0T,com.sec.android.app.shealth,416afcfe-72be-4d6b-9a56-787baa22851c,1636848000000,
,39c0f8d4-e6d0-451b-b47e-d789180bfa62.extra_data.json,0.0,6119077,1364.4402,2021-11-29 15:00:02.445,2021-11-28 15:00:00.594,343.2154,V57RQzDK0T,com.sec.android.app.shealth,39c0f8d4-e6d0-451b-b47e-d789180bfa62,1638144000000,
,3a9d01f6-55c0-4207-9df9-b6b2a694b2f9.extra_data.json,0.0,1137205,1449.1112,2021-11-13 15:00:01.371,2021-11-12 15:30:12.115,60.681656,V57RQzDK0T,com.sec.android.app.shealth,3a9d01f6-55c0-4207-9df9-b6b2a694b2f9,1636761600000,
,3c8eb1ea-9c62-46cc-b8a3-fec1917bff6c.extra_data.json,0.0,1777555,1438.228,2021-11-20 15:34:39.136,2021-11-19 15:00:00.830,93.7509,V57RQzDK0T,com.sec.android.app.shealth,3c8eb1ea-9c62-46cc-b8a3-fec1917bff6c,1637366400000,
,c5d37022-de33-48f2-b639-ea1eaf92c7b5.extra_data.json,0.0,4388229,1393.8574,2021-11-19 15:00:02.370,2021-11-18 15:00:13.906,238.22723,V57RQzDK0T,com.sec.android.app.shealth,c5d37022-de33-48f2-b639-ea1eaf92c7b5,1637280000000,
,b25d5591-c08a-4445-af72-adc2c6b0e973.extra_data.json,0.0,5153673,1380.8481,2021-11-25 15:00:01.866,2021-11-24 15:00:02.068,281.46176,V57RQzDK0T,com.sec.android.app.shealth,b25d5591-c08a-4445-af72-adc2c6b0e973,1637798400000,
,c357b1ba-c1ed-40bf-9d06-dd7b8214f581.extra_data.json,0.0,4521950,1391.5847,2021-11-26 15:04:40.612,2021-11-25 15:00:01.562,247.31793,V57RQzDK0T,com.sec.android.app.shealth,c357b1ba-c1ed-40bf-9d06-dd7b8214f581,1637884800000,
,66a9e46e-b5fc-42d4-9d0a-8b0b59a8c447.extra_data.json,0.0,4249564,1396.2141,2021-12-01 15:53:42.835,2021-11-30 15:00:01.430,255.5575,V57RQzDK0T,com.sec.android.app.shealth,66a9e46e-b5fc-42d4-9d0a-8b0b59a8c447,1638316800000,
,5b27cbf6-dafa-46ee-8873-41b122643985.extra_data.json,0.0,5962643,1367.099,2021-12-02 15:00:04.990,2021-12-01 15:53:42.352,363.6627,V57RQzDK0T,com.sec.android.app.shealth,5b27cbf6-dafa-46ee-8873-41b122643985,1638403200000,
