com.samsung.health.floors_climbed,6201005,5
2021-11-14 22:41:29.000,,2021-11-14 22:52:47.228,2021-11-14 22:52:46.912,1.0,UTC+0900,MN1BiSH8rg,com.sec.android.app.shealth,2021-11-14 22:42:08.000,026d5fbe-38e4-4e9b-b7d2-8a06e91b6248,
2021-10-17 22:35:16.000,,2021-10-17 23:29:00.894,2021-10-17 23:29:00.436,1.0,UTC+0900,MN1BiSH8rg,com.sec.android.app.shealth,2021-10-17 22:35:33.000,dfbdf00e-4ecb-48db-a03a-4aaf2fdd1ff1,
2021-10-18 05:23:59.000,,2021-10-18 07:24:39.443,2021-10-18 07:24:38.009,3.0,UTC+0900,MN1BiSH8rg,com.sec.android.app.shealth,2021-10-18 05:24:57.000,e5adf8cc-b032-47a3-b017-000c63a9de55,
2021-11-15 03:15:59.000,,2021-11-15 03:19:41.989,2021-11-15 03:19:40.431,2.0,UTC+0900,MN1BiSH8rg,com.sec.android.app.shealth,2021-11-15 03:17:06.000,b6a8f99f-3d16-43d2-9b1a-78839dc032f3,
2021-10-19 05:30:31.000,,2021-10-19 07:01:57.121,2021-10-19 07:01:55.951,3.0,UTC+0900,MN1BiSH8rg,com.sec.android.app.shealth,2021-10-19 05:31:34.000,5a397d51-ebf3-4cec-a0a0-151576c1bfaa,
2021-11-15 03:38:29.000,,2021-11-15 03:59:52.703,2021-11-15 03:39:06.567,1.0,UTC+0900,MN1BiSH8rg,com.sec.android.app.shealth,2021-11-15 03:39:16.000,e51ad9f9-a479-4c35-a1f4-b6315bea21ea,
2021-10-19 23:12:06.000,,2021-10-19 23:28:48.709,2021-10-19 23:28:48.618,1.0,UTC+0900,MN1BiSH8rg,com.sec.android.app.shealth,2021-10-19 23:12:37.000,dfcc3868-43e5-497f-a81b-3c2c9e0fc653,
2021-10-20 05:51:24.000,,2021-10-20 05:52:40.866,2021-10-20 05:52:40.568,1.0,UTC+0900,MN1BiSH8rg,com.sec.android.app.shealth,2021-10-20 05:51:52.000,60ee9e3e-add8-4bd9-b80b-16131da1b172,
2021-11-16 03:37:19.000,,2021-11-16 03:51:24.404,2021-11-16 03:51:22.534,3.0,UTC+0900,MN1BiSH8rg,com.sec.android.app.shealth,2021-11-16 03:38:26.000,6dc53335-9633-4b3a-a318-68d814b9e7c0,
2021-10-20 23:22:37.000,,2021-10-20 23:23:26.518,2021-10-20 23:23:25.859,1.0,UTC+0900,MN1BiSH8rg,com.sec.android.app.shealth,2021-10-20 23:23:10.000,93f3078c-5dc9-4c66-9227-23cc255994a8,
2021-10-21 05:42:02.000,,2021-10-21 06:39:28.209,2021-10-21 06:39:28.068,1.0,UTC+0900,MN1BiSH8rg,com.sec.android.app.shealth,2021-10-21 05:42:26.000,c4fe1dd9-00f9-4871-8c3a-586e728c926f,
2021-11-17 01:52:33.000,,2021-11-17 02:23:57.369,2021-11-17 02:23:57.110,2.0,UTC+0900,MN1BiSH8rg,com.sec.android.app.shealth,2021-11-17 01:53:22.000,17809044-c037-4142-97a9-dcc986a49c73,
2021-10-22 04:17:07.000,,2021-10-22 05:22:47.086,2021-10-22 05:22:45.805,1.0,UTC+0900,MN1BiSH8rg,com.sec.android.app.shealth,2021-10-22 04:17:38.000,01a60c1a-55cf-43fa-b5a0-3b0ea7a35d4b,
2021-11-18 22:19:11.000,,2021-11-18 22:30:56.970,2021-11-18 22:30:55.326,3.0,UTC+0900,MN1BiSH8rg,com.sec.android.app.shealth,2021-11-18 22:20:20.000,b6c50251-b207-4dc5-80e9-0d9e3a7d1606,
2021-10-24 21:05:02.000,,2021-10-24 21:50:58.575,2021-10-24 21:50:58.231,1.0,UTC+0900,MN1BiSH8rg,com.sec.android.app.shealth,2021-10-24 21:05:22.000,09c50734-052a-40ee-b477-71cde20e546f,
2021-10-25 07:46:35.000,,2021-10-25 07:53:12.052,2021-10-25 07:53:11.731,2.0,UTC+0900,MN1BiSH8rg,com.sec.android.app.shealth,2021-10-25 07:47:15.000,ed0280bc-95d4-4e5a-9b53-bfd499b82eaf,
2021-10-26 06:30:15.000,,2021-10-26 07:13:10.925,2021-10-26 07:13:10.645,1.0,UTC+0900,MN1BiSH8rg,com.sec.android.app.shealth,2021-10-26 06:30:39.000,0bbec177-1e89-4302-8ba2-fb77e347d4de,
2021-10-27 22:17:44.000,,2021-10-27 22:25:12.103,2021-10-27 22:25:10.322,2.0,UTC+0900,MN1BiSH8rg,com.sec.android.app.shealth,2021-10-27 22:19:23.000,559a0b60-12ba-4fc9-a333-1d02ab1e51c2,
2021-10-28 07:34:15.000,,2021-10-28 09:50:46.810,2021-10-28 09:50:46.810,1.0,UTC+0900,MN1BiSH8rg,com.sec.android.app.shealth,2021-10-28 07:34:42.000,9df4efde-36a5-4b5f-8d30-31c089bb6506,
2021-11-19 03:17:47.000,,2021-11-19 03:27:07.018,2021-11-19 03:27:03.884,3.0,UTC+0900,MN1BiSH8rg,com.sec.android.app.shealth,2021-11-19 03:19:40.000,74f0583c-634e-4c8a-84e6-a4e251277db3,
2021-11-19 03:33:14.000,,2021-11-19 03:34:54.307,2021-11-19 03:34:54.224,1.0,UTC+0900,MN1BiSH8rg,com.sec.android.app.shealth,2021-11-19 03:33:52.000,7f598b7c-f1c6-4aed-b02f-fc4410670b24,
2021-10-29 03:36:34.000,,2021-10-29 03:48:15.649,2021-10-29 03:46:44.889,2.0,UTC+0900,MN1BiSH8rg,com.sec.android.app.shealth,2021-10-29 03:37:27.000,ed225c84-1c43-4e44-8daf-0f97c9095401,
2021-11-22 04:03:34.000,,2021-11-22 04:17:23.807,2021-11-22 04:17:22.861,1.0,UTC+0900,MN1BiSH8rg,com.sec.android.app.shealth,2021-11-22 04:04:06.000,d7861b39-252c-439e-9452-c7c4480aee24,
2021-10-29 03:47:03.000,,2021-10-29 04:02:02.225,2021-10-29 04:02:01.996,1.0,UTC+0900,MN1BiSH8rg,com.sec.android.app.shealth,2021-10-29 03:47:28.000,12a354f9-885f-4c92-925a-51065d9bd8cf,
2021-11-23 01:18:24.000,,2021-11-23 01:28:23.671,2021-11-23 01:28:22.030,3.0,UTC+0900,MN1BiSH8rg,com.sec.android.app.shealth,2021-11-23 01:20:31.000,dab46ec2-d5b4-42fe-8079-e5fcb6ab4a6a,
2021-10-30 00:09:05.000,,2021-10-30 00:10:52.662,2021-10-30 00:10:52.486,2.0,UTC+0900,MN1BiSH8rg,com.sec.android.app.shealth,2021-10-30 00:10:00.000,d2617511-778f-4a23-a8ef-d1b84609f488,
2021-10-30 01:14:34.000,,2021-10-30 01:18:14.297,2021-10-30 01:18:13.846,1.0,UTC+0900,MN1BiSH8rg,com.sec.android.app.shealth,2021-10-30 01:15:13.000,fa582c38-52f3-47d3-9dd8-5c3eefcf4064,
2021-11-24 03:13:52.000,,2021-11-24 03:14:36.968,2021-11-24 03:14:35.436,1.0,UTC+0900,MN1BiSH8rg,com.sec.android.app.shealth,2021-11-24 03:14:24.000,13fb1a53-16d7-4c10-bb8e-c8a811f35355,
2021-11-01 03:08:41.000,,2021-11-01 03:22:30.666,2021-11-01 03:22:30.666,1.0,UTC+0900,MN1BiSH8rg,com.sec.android.app.shealth,2021-11-01 03:09:09.000,2bbe309c-9c11-4018-9b22-83385bc5ed41,
2021-11-01 05:57:01.000,,2021-11-01 06:40:31.780,2021-11-01 06:40:31.429,2.0,UTC+0900,MN1BiSH8rg,com.sec.android.app.shealth,2021-11-01 05:57:41.000,e980eabc-cfd6-4231-aacd-a67a421ab257,
2021-11-24 03:26:06.000,,2021-11-24 03:38:11.706,2021-11-24 03:29:31.529,4.0,UTC+0900,MN1BiSH8rg,com.sec.android.app.shealth,2021-11-24 03:27:36.000,a05b076a-5c81-4ec2-8100-c95da172f158,
2021-11-02 03:04:09.000,,2021-11-02 03:08:11.618,2021-11-02 03:08:11.618,1.0,UTC+0900,MN1BiSH8rg,com.sec.android.app.shealth,2021-11-02 03:04:37.000,be0b5495-ebbe-45de-90ea-8d41eb05ae96,
2021-11-25 03:22:39.000,,2021-11-25 03:24:40.730,2021-11-25 03:24:40.730,1.0,UTC+0900,MN1BiSH8rg,com.sec.android.app.shealth,2021-11-25 03:23:07.000,ecc0c2c5-72f6-40a0-ad92-911ca1d4ac8d,
2021-11-02 05:07:05.000,,2021-11-02 05:24:47.232,2021-11-02 05:24:46.704,2.0,UTC+0900,MN1BiSH8rg,com.sec.android.app.shealth,2021-11-02 05:07:43.000,484a074d-8cfb-456f-9d69-d936871587ef,
2021-11-25 05:35:15.000,,2021-11-25 05:39:50.844,2021-11-25 05:39:50.650,1.0,UTC+0900,MN1BiSH8rg,com.sec.android.app.shealth,2021-11-25 05:35:35.000,27fb6887-e7f8-4c4f-9b28-67d8af997d9f,
2021-11-03 03:18:34.000,,2021-11-03 03:23:04.019,2021-11-03 03:23:03.814,1.0,UTC+0900,MN1BiSH8rg,com.sec.android.app.shealth,2021-11-03 03:19:09.000,b1909b17-1ca7-4d6c-b253-f8fbe75866b8,
2021-11-03 04:13:57.000,,2021-11-03 04:15:59.739,2021-11-03 04:15:59.563,1.0,UTC+0900,MN1BiSH8rg,com.sec.android.app.shealth,2021-11-03 04:14:42.000,ad2393a3-1394-4094-a274-b5c3569a9a5b,
2021-11-25 22:12:47.000,,2021-11-25 22:18:01.313,2021-11-25 22:18:01.147,1.0,UTC+0900,MN1BiSH8rg,com.sec.android.app.shealth,2021-11-25 22:13:21.000,cf802e29-673e-4aa9-8f46-a066e4b5bcbf,
2021-11-04 03:25:45.000,,2021-11-04 03:37:46.281,2021-11-04 03:37:26.850,7.0,UTC+0900,MN1BiSH8rg,com.sec.android.app.shealth,2021-11-04 03:28:37.000,f41a395c-e4f4-4255-9166-ca11c808e40e,
2021-11-26 05:32:30.000,,2021-11-26 05:33:31.165,2021-11-26 05:33:31.046,1.0,UTC+0900,MN1BiSH8rg,com.sec.android.app.shealth,2021-11-26 05:33:09.000,394c435f-f388-4483-a4e5-bd32208ae30a,
2021-11-04 06:28:13.000,,2021-11-04 07:27:15.947,2021-11-04 07:27:14.848,2.0,UTC+0900,MN1BiSH8rg,com.sec.android.app.shealth,2021-11-04 06:28:52.000,653cc9d6-eaf3-4be0-9791-336e4c140d4d,
2021-11-26 23:02:42.000,,2021-11-26 23:08:26.875,2021-11-26 23:08:26.590,3.0,UTC+0900,MN1BiSH8rg,com.sec.android.app.shealth,2021-11-26 23:03:45.000,1acad113-ff6f-4441-8beb-b2b8474aab1d,
2021-11-05 03:16:03.000,,2021-11-05 03:24:41.915,2021-11-05 03:24:41.195,1.0,UTC+0900,MN1BiSH8rg,com.sec.android.app.shealth,2021-11-05 03:16:52.000,2182f35d-5138-4be8-abce-5055f58aff90,
2021-11-05 07:41:49.000,,2021-11-05 07:43:05.298,2021-11-05 07:43:04.958,1.0,UTC+0900,MN1BiSH8rg,com.sec.android.app.shealth,2021-11-05 07:42:28.000,20a179a2-1002-4941-9d11-8d3feab37023,
2021-11-27 05:00:39.000,,2021-11-27 05:02:24.566,2021-11-27 05:02:24.485,1.0,UTC+0900,MN1BiSH8rg,com.sec.android.app.shealth,2021-11-27 05:01:24.000,e0d8cee5-ea75-4a24-8721-6a041a8eaf99,
2021-11-09 02:55:32.000,,2021-11-09 03:34:20.134,2021-11-09 03:34:20.075,1.0,UTC+0900,MN1BiSH8rg,com.sec.android.app.shealth,2021-11-09 02:55:41.000,90f69262-ac07-4eba-8eab-ac2bef3b1704,
2021-11-27 09:59:59.000,,2021-11-27 10:11:31.331,2021-11-27 10:11:31.074,1.0,UTC+0900,MN1BiSH8rg,com.sec.android.app.shealth,2021-11-27 10:00:37.000,bbdc38b4-28ee-43f4-9124-93537c57ecbf,
2021-11-10 05:17:45.000,,2021-11-10 07:05:39.743,2021-11-10 07:05:38.862,2.0,UTC+0900,MN1BiSH8rg,com.sec.android.app.shealth,2021-11-10 05:18:23.000,0b9673a1-949b-48d4-aee3-b8633aeb9dbc,
2021-11-11 03:40:43.000,,2021-11-11 03:59:35.030,2021-11-11 03:59:33.953,1.0,UTC+0900,MN1BiSH8rg,com.sec.android.app.shealth,2021-11-11 03:41:27.000,f294aa77-bfd7-4cf1-a70f-69773c926b14,
2021-11-29 03:37:41.000,,2021-11-29 03:38:20.706,2021-11-29 03:38:20.488,1.0,UTC+0900,MN1BiSH8rg,com.sec.android.app.shealth,2021-11-29 03:38:18.000,6f37d75f-c4e9-40ff-85a9-99b39c80d6ef,
2021-11-29 04:15:39.000,,2021-11-29 04:16:14.166,2021-11-29 04:16:14.037,1.0,UTC+0900,MN1BiSH8rg,com.sec.android.app.shealth,2021-11-29 04:16:04.000,eaded595-f002-4267-a8ad-0d2dc8eb469f,
2021-11-12 05:15:07.000,,2021-11-12 05:34:30.295,2021-11-12 05:34:29.704,1.0,UTC+0900,MN1BiSH8rg,com.sec.android.app.shealth,2021-11-12 05:15:36.000,7c0801b6-542d-447a-831a-58526be3d11f,
2021-11-15 00:33:01.000,,2021-11-15 02:14:44.162,2021-11-15 02:13:36.038,3.0,UTC+0900,MN1BiSH8rg,com.sec.android.app.shealth,2021-11-15 00:34:01.000,a16dcbd8-9f53-45b6-9af5-49900dfc14b0,
2021-12-01 03:33:41.000,,2021-12-01 03:39:10.153,2021-12-01 03:39:09.969,1.0,UTC+0900,MN1BiSH8rg,com.sec.android.app.shealth,2021-12-01 03:34:05.000,83b6ddbc-2461-4749-8d21-cef12310c656,
2021-11-15 03:17:16.000,,2021-11-15 03:19:42.523,2021-11-15 03:19:42.523,1.0,UTC+0900,MN1BiSH8rg,com.sec.android.app.shealth,2021-11-15 03:17:43.000,f4d0bd6f-bd63-492a-b377-0ee1a348e7f9,
2021-12-02 03:10:18.000,,2021-12-02 03:13:11.198,2021-12-02 03:13:11.198,1.0,UTC+0900,MN1BiSH8rg,com.sec.android.app.shealth,2021-12-02 03:10:41.000,bdcd12ab-21e7-46e2-a8b7-d314d59b7ade,
2021-11-15 03:40:21.000,,2021-11-15 03:59:54.972,2021-11-15 03:59:53.030,3.0,UTC+0900,MN1BiSH8rg,com.sec.android.app.shealth,2021-11-15 03:41:22.000,123219e0-fe03-4266-9815-ef1d6376c8e8,
2021-12-02 03:26:18.000,,2021-12-02 03:34:44.672,2021-12-02 03:34:44.383,3.0,UTC+0900,MN1BiSH8rg,com.sec.android.app.shealth,2021-12-02 03:27:26.000,58757f70-8024-45d5-8edf-81fbce1b8f3b,
2021-11-16 03:38:50.000,,2021-11-16 03:51:26.604,2021-11-16 03:51:24.736,6.0,UTC+0900,MN1BiSH8rg,com.sec.android.app.shealth,2021-11-16 03:43:01.000,375e4717-7e92-4cdb-a1f7-deea04e67e7f,
2021-11-17 03:14:13.000,,2021-11-17 03:14:59.612,2021-11-17 03:14:59.431,1.0,UTC+0900,MN1BiSH8rg,com.sec.android.app.shealth,2021-11-17 03:14:37.000,48c824f0-2c37-4170-bad5-89381f41153a,
2021-12-03 03:30:56.000,,2021-12-03 03:48:54.333,2021-12-03 03:48:54.205,1.0,UTC+0900,MN1BiSH8rg,com.sec.android.app.shealth,2021-12-03 03:31:37.000,aad8de71-5f50-4ecf-9ed4-cdf4d6ad780b,
2021-11-18 22:27:04.000,,2021-11-18 22:30:57.528,2021-11-18 22:30:57.371,1.0,UTC+0900,MN1BiSH8rg,com.sec.android.app.shealth,2021-11-18 22:27:41.000,af6961e9-b8d9-41f6-bd4b-a23ed0ad722c,
2021-12-05 22:13:54.000,,2021-12-05 22:19:16.260,2021-12-05 22:19:15.403,1.0,UTC+0900,MN1BiSH8rg,com.sec.android.app.shealth,2021-12-05 22:14:26.000,e8256e62-6712-45d8-8384-e109f1ec8319,
2021-11-19 03:19:59.000,,2021-11-19 03:27:07.416,2021-11-19 03:27:07.225,1.0,UTC+0900,MN1BiSH8rg,com.sec.android.app.shealth,2021-11-19 03:20:23.000,374c3691-0c2f-465a-a948-13cbadc19b70,
2021-11-19 06:17:25.000,,2021-11-19 06:29:22.004,2021-11-19 06:29:21.809,1.0,UTC+0900,MN1BiSH8rg,com.sec.android.app.shealth,2021-11-19 06:17:46.000,ec5baeb0-dc08-4eef-9736-0e60bf369d40,
2021-12-06 03:41:33.000,,2021-12-06 03:45:31.470,2021-12-06 03:42:54.667,4.0,UTC+0900,MN1BiSH8rg,com.sec.android.app.shealth,2021-12-06 03:44:00.000,80831272-2b78-4f31-b267-d7295626793e,
2021-11-22 04:07:57.000,,2021-11-22 04:17:24.262,2021-11-22 04:17:24.262,1.0,UTC+0900,MN1BiSH8rg,com.sec.android.app.shealth,2021-11-22 04:08:26.000,85d60b42-5695-464f-aa48-43d10070c9e4,
2021-12-07 02:49:13.000,,2021-12-07 03:00:46.622,2021-12-07 03:00:46.400,2.0,UTC+0900,MN1BiSH8rg,com.sec.android.app.shealth,2021-12-07 02:49:37.000,c7363579-4641-481d-beb1-c041f72f50b6,
2021-11-23 01:21:29.000,,2021-11-23 01:28:24.870,2021-11-23 01:28:24.376,3.0,UTC+0900,MN1BiSH8rg,com.sec.android.app.shealth,2021-11-23 01:22:43.000,b92a38aa-c147-412e-8cd8-ce7a5a487109,
2021-12-08 03:20:20.001,,2021-12-08 03:28:29.285,2021-12-08 03:28:29.102,1.0,UTC+0900,MN1BiSH8rg,com.sec.android.app.shealth,2021-12-08 03:21:06.999,aa052734-3af6-4817-b5e9-3b8433ea18a1,
2021-11-24 03:15:09.000,,2021-11-24 03:27:09.792,2021-11-24 03:27:09.792,1.0,UTC+0900,MN1BiSH8rg,com.sec.android.app.shealth,2021-11-24 03:15:29.000,81f19748-5fe2-41d1-8a08-989b719058be,
2021-11-24 03:28:52.000,,2021-11-24 03:38:12.272,2021-11-24 03:38:11.975,2.0,UTC+0900,MN1BiSH8rg,com.sec.android.app.shealth,2021-11-24 03:29:44.000,ac2dbde5-8c73-4f01-90eb-1d506b01baea,
2021-12-09 00:17:24.001,,2021-12-09 00:20:28.403,2021-12-09 00:20:28.403,1.0,UTC+0900,MN1BiSH8rg,com.sec.android.app.shealth,2021-12-09 00:17:42.001,b1981605-b287-40a0-825f-945970f1adb7,
2021-11-25 03:24:28.000,,2021-11-25 03:33:37.365,2021-11-25 03:33:02.840,1.0,UTC+0900,MN1BiSH8rg,com.sec.android.app.shealth,2021-11-25 03:25:00.000,9bebb39a-bc1c-4621-944f-f4a731787d14,
2021-12-09 03:16:04.001,,2021-12-09 03:24:19.966,2021-12-09 03:24:19.834,1.0,UTC+0900,MN1BiSH8rg,com.sec.android.app.shealth,2021-12-09 03:16:19.000,7491381c-4689-4e58-80c3-d07c808ee653,
2021-11-25 05:37:45.000,,2021-11-25 05:39:51.014,2021-11-25 05:39:50.943,1.0,UTC+0900,MN1BiSH8rg,com.sec.android.app.shealth,2021-11-25 05:38:05.000,e7e2b2be-8bd1-4347-b5fc-9e3475659bda,
2021-12-10 03:29:45.000,,2021-12-10 03:36:58.202,2021-12-10 03:36:57.723,1.0,UTC+0900,MN1BiSH8rg,com.sec.android.app.shealth,2021-12-10 03:30:10.000,7caa1f7b-7255-4eb4-878c-1d01bc81e9e8,
2021-11-25 22:16:19.000,,2021-11-25 22:18:01.898,2021-11-25 22:18:01.524,3.0,UTC+0900,MN1BiSH8rg,com.sec.android.app.shealth,2021-11-25 22:17:29.000,08519ad5-d7c1-4ac8-9f70-cc3dad066379,
2021-11-26 21:59:47.000,,2021-11-26 22:01:50.092,2021-11-26 22:01:49.934,1.0,UTC+0900,MN1BiSH8rg,com.sec.android.app.shealth,2021-11-26 22:00:36.000,caae8ce2-046f-41da-b2e9-0fb1dc9a6670,
2021-12-12 04:30:06.000,,2021-12-12 04:37:57.642,2021-12-12 04:37:57.460,1.0,UTC+0900,MN1BiSH8rg,com.sec.android.app.shealth,2021-12-12 04:30:38.001,fab8b071-a3d8-4085-8ef4-5ffd2e0c114d,
2021-11-27 00:44:01.000,,2021-11-27 00:46:44.236,2021-11-27 00:46:43.961,2.0,UTC+0900,MN1BiSH8rg,com.sec.android.app.shealth,2021-11-27 00:44:34.000,f880a7ce-ced6-4680-87a7-cb678d53dfa5,
2021-11-27 05:12:38.000,,2021-11-27 05:23:27.304,2021-11-27 05:23:26.954,3.0,UTC+0900,MN1BiSH8rg,com.sec.android.app.shealth,2021-11-27 05:14:05.000,c69ac15f-18d1-47ad-813c-b90fc58d2f35,
2021-11-27 10:03:23.000,,2021-11-27 10:11:31.484,2021-11-27 10:11:31.484,1.0,UTC+0900,MN1BiSH8rg,com.sec.android.app.shealth,2021-11-27 10:03:51.000,764660b0-0912-466a-a7da-e5716a8e907a,
2021-11-29 03:38:32.000,,2021-11-29 03:41:50.045,2021-11-29 03:41:48.801,4.0,UTC+0900,MN1BiSH8rg,com.sec.android.app.shealth,2021-11-29 03:39:54.000,778f0972-1933-44bd-8f9c-94765975c609,
2021-11-29 22:16:27.000,,2021-11-29 22:21:30.636,2021-11-29 22:21:30.391,1.0,UTC+0900,MN1BiSH8rg,com.sec.android.app.shealth,2021-11-29 22:16:58.000,b6403f1f-954e-4605-abba-18338365dd88,
2021-12-14 03:53:19.000,,2021-12-14 03:53:29.904,2021-12-14 03:53:29.904,1.0,UTC+0900,MN1BiSH8rg,com.sec.android.app.shealth,2021-12-14 03:53:29.000,afc9a1ce-8b21-452a-a6b2-bb5924a5fe31,
2021-12-01 03:34:25.000,,2021-12-01 03:39:10.391,2021-12-01 03:39:10.276,1.0,UTC+0900,MN1BiSH8rg,com.sec.android.app.shealth,2021-12-01 03:34:49.000,ed858c76-09da-453d-b201-7cfdcb9a231c,
