com.samsung.health.floors_climbed,6201005,5
2021-12-15 03:26:09.000,,2021-12-15 03:32:41.655,2021-12-15 03:32:40.517,3.0,UTC+0900,MN1BiSH8rg,com.sec.android.app.shealth,2021-12-15 03:27:08.999,cb190c94-5674-40da-9f97-00591d240d10,
2021-12-02 03:12:41.000,,2021-12-02 03:19:39.045,2021-12-02 03:13:11.697,1.0,UTC+0900,MN1BiSH8rg,com.sec.android.app.shealth,2021-12-02 03:13:13.000,094dacb5-2745-48d8-a6a1-b425e839c281,
2021-12-18 00:17:06.000,,2021-12-18 00:22:18.811,2021-12-18 00:22:18.811,1.0,UTC+0900,MN1BiSH8rg,com.sec.android.app.shealth,2021-12-18 00:17:26.000,4a8b22df-9940-4b06-8bf7-2ca12755d958,
2021-12-02 03:28:13.000,,2021-12-02 03:34:44.792,2021-12-02 03:34:44.720,2.0,UTC+0900,MN1BiSH8rg,com.sec.android.app.shealth,2021-12-02 03:29:12.000,8343a3b2-949d-424d-9f79-9c74a13e7247,
2021-12-03 03:32:35.000,,2021-12-03 03:48:54.588,2021-12-03 03:48:54.379,4.0,UTC+0900,MN1BiSH8rg,com.sec.android.app.shealth,2021-12-03 03:34:03.000,0bb1ef45-90f9-4e0b-9612-046a9b57b0d3,
2021-10-12 00:35:11.000,,2021-10-12 00:39:50.959,2021-10-12 00:39:50.857,1.0,UTC+0900,MN1BiSH8rg,com.sec.android.app.shealth,2021-10-12 00:35:30.000,45d30b37-b278-48eb-821f-5fcc0f2dfab0,
2021-12-05 22:17:17.000,,2021-12-05 22:19:17.027,2021-12-05 22:19:16.510,3.0,UTC+0900,MN1BiSH8rg,com.sec.android.app.shealth,2021-12-05 22:18:36.000,350178ab-c537-4a9b-b189-8c56fb98df0f,
2021-12-06 03:52:45.000,,2021-12-06 03:58:11.860,2021-12-06 03:58:11.707,1.0,UTC+0900,MN1BiSH8rg,com.sec.android.app.shealth,2021-12-06 03:53:15.000,a66b840c-bc42-42ab-b70e-2425543118ca,
2021-10-13 02:15:27.000,,2021-10-13 02:19:18.555,2021-10-13 02:19:18.390,1.0,UTC+0900,MN1BiSH8rg,com.sec.android.app.shealth,2021-10-13 02:16:00.000,dcfeb640-8bf1-4163-b758-fbc992d53d12,
2021-12-07 22:18:09.000,,2021-12-07 22:20:23.111,2021-12-07 22:20:22.772,3.0,UTC+0900,MN1BiSH8rg,com.sec.android.app.shealth,2021-12-07 22:19:22.000,a1b8c0b5-5db6-4a53-a2bb-576ffc12b8c2,
2021-12-08 06:13:43.000,,2021-12-08 06:18:28.401,2021-12-08 06:18:28.401,1.0,UTC+0900,MN1BiSH8rg,com.sec.android.app.shealth,2021-12-08 06:13:58.000,312ed2e5-c594-48df-b697-df2d76b19665,
2021-10-13 23:57:53.000,,2021-10-14 00:02:52.336,2021-10-14 00:02:52.236,1.0,UTC+0900,MN1BiSH8rg,com.sec.android.app.shealth,2021-10-13 23:58:10.000,fd123322-d1ef-4b68-b596-c33ddbcc4ebb,
2021-12-09 00:20:33.999,,2021-12-09 00:25:39.349,2021-12-09 00:25:39.349,1.0,UTC+0900,MN1BiSH8rg,com.sec.android.app.shealth,2021-12-09 00:20:50.999,bfd93726-ad8c-4134-9fb6-035c84b0a5f9,
2021-10-15 00:17:16.000,,2021-10-15 00:21:03.606,2021-10-15 00:21:03.387,1.0,UTC+0900,MN1BiSH8rg,com.sec.android.app.shealth,2021-10-15 00:17:36.000,368774cf-b9cd-48ec-a6bc-4e204f7debd1,
2021-12-09 04:07:03.999,,2021-12-09 04:21:49.004,2021-12-09 04:21:48.905,1.0,UTC+0900,MN1BiSH8rg,com.sec.android.app.shealth,2021-12-09 04:07:25.001,e8debd37-75d7-4640-8f32-44df6b14a0db,
2021-10-15 02:05:47.000,,2021-10-15 02:18:16.656,2021-10-15 02:18:16.469,1.0,UTC+0900,MN1BiSH8rg,com.sec.android.app.shealth,2021-10-15 02:06:11.000,ce35ebd8-c9a6-407d-a56b-7b92f96b2bfe,
2021-12-10 03:40:47.999,,2021-12-10 03:49:25.106,2021-12-10 03:41:16.328,2.0,UTC+0900,MN1BiSH8rg,com.sec.android.app.shealth,2021-12-10 03:41:22.999,ed6deece-b4a8-406a-9bb2-ec013147ab12,
2021-12-13 03:59:08.000,,2021-12-13 04:15:14.469,2021-12-13 04:15:13.743,4.0,UTC+0900,MN1BiSH8rg,com.sec.android.app.shealth,2021-12-13 04:00:46.000,1ec47094-94e7-41a2-927c-f8ad579fb68c,
2021-10-17 23:24:39.000,,2021-10-17 23:29:02.152,2021-10-17 23:29:01.198,2.0,UTC+0900,MN1BiSH8rg,com.sec.android.app.shealth,2021-10-17 23:25:18.000,cbca8d64-4763-4edb-a7ee-3ed3460ca9f8,
2021-12-14 03:56:12.001,,2021-12-14 03:57:03.199,2021-12-14 03:57:03.199,1.0,UTC+0900,MN1BiSH8rg,com.sec.android.app.shealth,2021-12-14 03:56:40.001,65199f37-40d7-41c4-a7fc-9774e8ecf895,
2021-10-18 06:03:36.000,,2021-10-18 07:24:39.849,2021-10-18 07:24:39.465,3.0,UTC+0900,MN1BiSH8rg,com.sec.android.app.shealth,2021-10-18 06:04:38.000,1df9b23b-7513-4a8d-aaad-6f12374653a9,
2021-12-15 07:39:06.000,,2021-12-15 07:41:45.444,2021-12-15 07:41:45.444,1.0,UTC+0900,MN1BiSH8rg,com.sec.android.app.shealth,2021-12-15 07:39:35.000,c15cc461-780d-44e3-a5f9-2ef04eb86e4e,
2021-12-18 00:31:26.000,,2021-12-18 00:37:35.580,2021-12-18 00:37:35.311,4.0,UTC+0900,MN1BiSH8rg,com.sec.android.app.shealth,2021-12-18 00:32:29.000,f3108418-d08f-4c38-9e79-715469ab459f,
2021-10-19 06:25:38.000,,2021-10-19 07:01:57.567,2021-10-19 07:01:57.342,2.0,UTC+0900,MN1BiSH8rg,com.sec.android.app.shealth,2021-10-19 06:26:20.000,b83dd8fc-2a5d-4715-94ef-413241717593,
2021-10-20 00:06:09.000,,2021-10-20 00:22:25.288,2021-10-20 00:22:24.830,1.0,UTC+0900,MN1BiSH8rg,com.sec.android.app.shealth,2021-10-20 00:06:30.000,b520f9d3-8739-43bc-9fbf-7668796677df,
2021-10-20 07:57:46.000,,2021-10-20 08:32:03.083,2021-10-20 08:32:02.925,1.0,UTC+0900,MN1BiSH8rg,com.sec.android.app.shealth,2021-10-20 07:57:55.000,77eca51e-b18a-4ca8-99a8-377158e84b6d,
2021-10-20 23:34:13.000,,2021-10-20 23:37:53.676,2021-10-20 23:37:53.263,1.0,UTC+0900,MN1BiSH8rg,com.sec.android.app.shealth,2021-10-20 23:34:45.000,dbbc4da3-744e-4d93-93cf-b2cc26726789,
2021-10-21 06:10:15.000,,2021-10-21 06:39:28.406,2021-10-21 06:39:28.309,1.0,UTC+0900,MN1BiSH8rg,com.sec.android.app.shealth,2021-10-21 06:10:31.000,38352043-f500-4f53-ab8c-6b77752b0091,
2021-10-22 05:34:30.000,,2021-10-22 05:41:32.730,2021-10-22 05:41:32.144,2.0,UTC+0900,MN1BiSH8rg,com.sec.android.app.shealth,2021-10-22 05:35:14.000,705dcfc1-4ca2-43d5-94ed-5353ad418de4,
2021-10-24 22:16:13.000,,2021-10-24 22:23:28.925,2021-10-24 22:23:28.925,1.0,UTC+0900,MN1BiSH8rg,com.sec.android.app.shealth,2021-10-24 22:16:38.000,38ec4625-4bb7-493e-b3e1-86294fced2c3,
2021-10-25 22:16:46.000,,2021-10-25 22:25:52.270,2021-10-25 22:25:51.780,1.0,UTC+0900,MN1BiSH8rg,com.sec.android.app.shealth,2021-10-25 22:17:29.000,9885f59c-39eb-449d-a9d6-8158fb7b97ef,
2021-10-26 08:13:09.000,,2021-10-26 08:53:31.336,2021-10-26 08:53:30.820,2.0,UTC+0900,MN1BiSH8rg,com.sec.android.app.shealth,2021-10-26 08:13:24.000,73266b76-328f-4509-a35c-e576c07f7a51,
2021-10-27 23:25:14.000,,2021-10-28 00:46:39.819,2021-10-28 00:46:38.877,1.0,UTC+0900,MN1BiSH8rg,com.sec.android.app.shealth,2021-10-27 23:25:36.000,e6be38e9-7d57-4e39-a868-8ad33635fdfd,
2021-10-28 08:00:59.000,,2021-10-28 09:50:48.431,2021-10-28 09:50:47.609,1.0,UTC+0900,MN1BiSH8rg,com.sec.android.app.shealth,2021-10-28 08:01:22.000,aeb72bac-b5bc-4776-9187-6f5d8768ed46,
2021-10-29 03:39:41.000,,2021-10-29 03:48:15.691,2021-10-29 03:48:15.666,1.0,UTC+0900,MN1BiSH8rg,com.sec.android.app.shealth,2021-10-29 03:40:11.000,13fd5735-af7b-4f45-8fcb-5f806fee8b87,
2021-10-29 04:12:06.000,,2021-10-29 04:12:52.277,2021-10-29 04:12:50.991,1.0,UTC+0900,MN1BiSH8rg,com.sec.android.app.shealth,2021-10-29 04:12:20.000,0a6494cf-7a24-4378-af3c-6dc925a28fe5,
2021-10-30 00:35:28.000,,2021-10-30 00:38:12.289,2021-10-30 00:38:11.751,1.0,UTC+0900,MN1BiSH8rg,com.sec.android.app.shealth,2021-10-30 00:35:54.000,1f1c5163-2a2d-47c9-ab7d-b676cf60b61b,
2021-10-30 01:18:54.000,,2021-10-30 01:29:01.769,2021-10-30 01:28:58.780,4.0,UTC+0900,MN1BiSH8rg,com.sec.android.app.shealth,2021-10-30 01:20:19.000,861dc143-956c-4c52-b6d6-578f521a9c62,
2021-11-01 03:17:28.000,,2021-11-01 03:22:31.063,2021-11-01 03:22:30.835,1.0,UTC+0900,MN1BiSH8rg,com.sec.android.app.shealth,2021-11-01 03:17:57.000,d2c02650-71a5-4f57-afa2-7907a7ad06ff,
2021-11-01 06:27:38.000,,2021-11-01 06:40:31.900,2021-11-01 06:40:31.836,1.0,UTC+0900,MN1BiSH8rg,com.sec.android.app.shealth,2021-11-01 06:27:58.000,4bb8d536-1a44-4e27-919d-861bbab5dc26,
2021-11-02 03:09:10.000,,2021-11-02 03:25:43.268,2021-11-02 03:25:41.443,3.0,UTC+0900,MN1BiSH8rg,com.sec.android.app.shealth,2021-11-02 03:10:20.000,79fbb55f-00fd-43d5-8929-2872a80df742,
2021-11-02 22:17:02.000,,2021-11-02 22:19:49.501,2021-11-02 22:19:48.165,3.0,UTC+0900,MN1BiSH8rg,com.sec.android.app.shealth,2021-11-02 22:18:28.000,2803277c-d061-46e8-9802-2a0ba2300769,
2021-11-03 03:19:17.000,,2021-11-03 03:23:04.406,2021-11-03 03:23:04.211,1.0,UTC+0900,MN1BiSH8rg,com.sec.android.app.shealth,2021-11-03 03:19:46.000,61d85195-041d-4564-a1fd-552d0ccd301f,
2021-11-03 22:16:01.000,,2021-11-03 22:19:41.880,2021-11-03 22:19:40.878,1.0,UTC+0900,MN1BiSH8rg,com.sec.android.app.shealth,2021-11-03 22:16:43.000,f96f92fd-cb54-42a9-8e5b-9e26aaab678b,
2021-11-04 03:29:23.000,,2021-11-04 03:37:46.333,2021-11-04 03:37:46.299,1.0,UTC+0900,MN1BiSH8rg,com.sec.android.app.shealth,2021-11-04 03:29:50.000,f32e8f1e-be2f-4cf1-8a32-c365347e7a36,
2021-11-04 22:18:42.000,,2021-11-04 22:23:51.809,2021-11-04 22:23:49.853,3.0,UTC+0900,MN1BiSH8rg,com.sec.android.app.shealth,2021-11-04 22:19:57.000,5602433c-50cf-4b82-a7ff-ca16c22797f5,
2021-11-05 03:17:03.000,,2021-11-05 03:24:44.433,2021-11-05 03:24:43.260,1.0,UTC+0900,MN1BiSH8rg,com.sec.android.app.shealth,2021-11-05 03:17:42.000,c5e68e6c-9832-4918-bd56-73a458d5bfde,
2021-11-08 00:06:38.000,,2021-11-08 01:15:37.947,2021-11-08 01:15:37.547,1.0,UTC+0900,MN1BiSH8rg,com.sec.android.app.shealth,2021-11-08 00:06:57.000,c4f2ae0e-aee9-47c6-9f74-a0629e3ae0e1,
2021-11-09 04:51:18.000,,2021-11-09 05:30:08.207,2021-11-09 05:30:07.935,2.0,UTC+0900,MN1BiSH8rg,com.sec.android.app.shealth,2021-11-09 04:52:10.000,5ff186a9-77fd-444d-9eec-2c0ef4db6a09,
2021-11-10 06:54:46.000,,2021-11-10 07:05:40.126,2021-11-10 07:05:39.891,1.0,UTC+0900,MN1BiSH8rg,com.sec.android.app.shealth,2021-11-10 06:55:05.000,cf3d834d-4aa3-4c0c-bb24-a109a720406b,
2021-11-11 03:49:11.000,,2021-11-11 03:59:37.605,2021-11-11 03:59:35.904,2.0,UTC+0900,MN1BiSH8rg,com.sec.android.app.shealth,2021-11-11 03:50:04.000,74fc94cf-7edd-40ba-89fc-8155db90bcf0,
2021-11-12 05:19:50.000,,2021-11-12 05:34:30.676,2021-11-12 05:34:30.552,2.0,UTC+0900,MN1BiSH8rg,com.sec.android.app.shealth,2021-11-12 05:20:30.000,20333ca3-a200-476e-b530-cb4c8610a87d,
2021-11-15 01:00:10.000,,2021-11-15 02:14:44.201,2021-11-15 02:14:44.180,1.0,UTC+0900,MN1BiSH8rg,com.sec.android.app.shealth,2021-11-15 01:00:29.000,c4608465-e4d8-4db9-a31d-232702a52c91,
2021-11-15 03:18:44.000,,2021-11-15 03:19:42.862,2021-11-15 03:19:42.727,1.0,UTC+0900,MN1BiSH8rg,com.sec.android.app.shealth,2021-11-15 03:19:18.000,159f3285-c138-40cb-8b04-214deb38f9dd,
2021-11-15 03:41:27.000,,2021-11-15 03:59:55.065,2021-11-15 03:59:55.027,1.0,UTC+0900,MN1BiSH8rg,com.sec.android.app.shealth,2021-11-15 03:41:51.000,2fedfbc8-1b36-4796-a72a-a0d86ca8ad05,
2021-11-16 10:18:57.000,,2021-11-16 10:28:57.926,2021-11-16 10:28:57.587,1.0,UTC+0900,MN1BiSH8rg,com.sec.android.app.shealth,2021-11-16 10:19:10.000,53971a91-dd8a-4143-bdee-f38fdaa44b03,
2021-11-17 03:40:58.000,,2021-11-17 03:52:51.166,2021-11-17 03:42:26.771,2.0,UTC+0900,MN1BiSH8rg,com.sec.android.app.shealth,2021-11-17 03:42:33.000,ba7a3b8f-42b1-4373-9a67-4aace5e76df7,
2021-11-19 01:45:23.000,,2021-11-19 01:50:31.999,2021-11-19 01:50:31.793,1.0,UTC+0900,MN1BiSH8rg,com.sec.android.app.shealth,2021-11-19 01:45:57.000,164f0ec7-5136-4a80-b7ed-40f753f3e386,
2021-11-19 03:26:33.000,,2021-11-19 03:34:50.276,2021-11-19 03:27:07.449,1.0,UTC+0900,MN1BiSH8rg,com.sec.android.app.shealth,2021-11-19 03:27:09.000,b3f29532-4a31-40fe-8a98-b3b8b0044ae3,
2021-11-21 22:11:05.000,,2021-11-21 22:25:37.286,2021-11-21 22:25:36.045,2.0,UTC+0900,MN1BiSH8rg,com.sec.android.app.shealth,2021-11-21 22:12:18.000,590db6c7-24e3-4cf6-a6ee-8e62b076a211,
2021-11-22 08:25:37.000,,2021-11-22 08:36:30.584,2021-11-22 08:36:30.464,1.0,UTC+0900,MN1BiSH8rg,com.sec.android.app.shealth,2021-11-22 08:25:46.000,104457e7-6679-4676-a938-c30b9d057603,
2021-11-23 01:38:01.000,,2021-11-23 01:45:55.104,2021-11-23 01:45:54.253,2.0,UTC+0900,MN1BiSH8rg,com.sec.android.app.shealth,2021-11-23 01:39:00.000,fe104003-d4eb-4072-b206-928ca6ae150f,
2021-11-24 03:19:28.000,,2021-11-24 03:29:31.359,2021-11-24 03:27:52.446,2.0,UTC+0900,MN1BiSH8rg,com.sec.android.app.shealth,2021-11-24 03:20:41.000,3ddb3d57-3910-46f9-a01c-fdfa90e5b19d,
2021-11-24 22:17:48.000,,2021-11-24 22:20:10.485,2021-11-24 22:20:09.683,3.0,UTC+0900,MN1BiSH8rg,com.sec.android.app.shealth,2021-11-24 22:19:17.000,2b07ca0c-11be-4d69-bab0-771a1e7c735b,
2021-11-25 03:26:24.000,,2021-11-25 03:33:37.562,2021-11-25 03:33:37.476,5.0,UTC+0900,MN1BiSH8rg,com.sec.android.app.shealth,2021-11-25 03:28:04.000,2c1a1e29-acdf-4923-b2f3-e9e7fbafadc9,
2021-11-25 05:50:58.000,,2021-11-25 05:53:55.072,2021-11-25 05:53:54.841,1.0,UTC+0900,MN1BiSH8rg,com.sec.android.app.shealth,2021-11-25 05:51:16.000,b780600e-8f0f-47cd-9639-93374a3dfe29,
2021-11-26 00:47:02.000,,2021-11-26 00:54:03.944,2021-11-26 00:54:03.777,1.0,UTC+0900,MN1BiSH8rg,com.sec.android.app.shealth,2021-11-26 00:47:23.000,40739a8b-062a-4bd9-95fc-06b63966b002,
2021-11-26 22:03:23.000,,2021-11-26 22:08:20.628,2021-11-26 22:08:19.828,3.0,UTC+0900,MN1BiSH8rg,com.sec.android.app.shealth,2021-11-26 22:04:37.000,5c0c8472-d06b-41bf-a095-dbc44e591a8e,
2021-11-27 00:44:39.000,,2021-11-27 00:46:44.505,2021-11-27 00:46:44.325,1.0,UTC+0900,MN1BiSH8rg,com.sec.android.app.shealth,2021-11-27 00:44:56.000,a41bf6f5-c6d6-4fde-a3f9-77bd91f1c884,
2021-11-27 05:23:08.000,,2021-11-27 05:23:27.334,2021-11-27 05:23:27.334,1.0,UTC+0900,MN1BiSH8rg,com.sec.android.app.shealth,2021-11-27 05:23:23.000,1e7942c9-bba4-43ee-8699-7885c0208019,
2021-11-28 22:12:52.000,,2021-11-28 22:20:49.750,2021-11-28 22:20:49.499,1.0,UTC+0900,MN1BiSH8rg,com.sec.android.app.shealth,2021-11-28 22:13:31.000,6c929f46-9351-4ea2-a779-1e8bf06da8de,
2021-11-29 03:47:55.000,,2021-11-29 04:05:53.948,2021-11-29 04:05:53.740,1.0,UTC+0900,MN1BiSH8rg,com.sec.android.app.shealth,2021-11-29 03:48:41.000,d93d665d-5e30-4057-a7fe-14eee6625831,
2021-11-29 22:19:54.000,,2021-11-29 22:21:31.143,2021-11-29 22:21:30.745,3.0,UTC+0900,MN1BiSH8rg,com.sec.android.app.shealth,2021-11-29 22:21:06.000,c025caf7-acad-4588-a038-1f3994d166b6,
2021-12-01 22:12:46.000,,2021-12-01 22:13:36.796,2021-12-01 22:13:14.836,1.0,UTC+0900,MN1BiSH8rg,com.sec.android.app.shealth,2021-12-01 22:13:37.000,b5fdd61c-cfa6-4d03-bfc6-5c0f7414caff,
2021-12-02 03:14:27.000,,2021-12-02 03:19:39.388,2021-12-02 03:19:39.196,1.0,UTC+0900,MN1BiSH8rg,com.sec.android.app.shealth,2021-12-02 03:15:09.000,09cffbef-94e5-475a-b107-ed8ade038db3,
2021-12-02 22:18:01.000,,2021-12-02 22:22:25.084,2021-12-02 22:22:24.492,3.0,UTC+0900,MN1BiSH8rg,com.sec.android.app.shealth,2021-12-02 22:19:19.000,d207db7e-c3a0-4f7c-8868-cb63974b9a44,
2021-12-03 03:34:57.000,,2021-12-03 03:48:54.672,2021-12-03 03:48:54.610,2.0,UTC+0900,MN1BiSH8rg,com.sec.android.app.shealth,2021-12-03 03:35:55.000,59a809c0-e99c-4d6e-ba88-588a54a79e2c,
2021-12-05 22:37:26.000,,2021-12-05 22:41:17.651,2021-12-05 22:41:17.468,1.0,UTC+0900,MN1BiSH8rg,com.sec.android.app.shealth,2021-12-05 22:37:46.000,82472f62-9e97-4c79-86a1-39535d431722,
2021-12-06 04:18:23.000,,2021-12-06 04:19:26.330,2021-12-06 04:19:26.221,1.0,UTC+0900,MN1BiSH8rg,com.sec.android.app.shealth,2021-12-06 04:18:44.000,e8f83e82-5edf-4d93-8c84-01377a5ca71b,
2021-12-08 01:17:54.000,,2021-12-08 01:18:20.045,2021-12-08 01:18:20.045,1.0,UTC+0900,MN1BiSH8rg,com.sec.android.app.shealth,2021-12-08 01:18:19.000,716d5caf-e1b2-4bde-a79f-a0662dc53a1d,
2021-12-08 08:37:34.999,,2021-12-08 08:44:46.887,2021-12-08 08:44:46.709,1.0,UTC+0900,MN1BiSH8rg,com.sec.android.app.shealth,2021-12-08 08:37:55.000,e71a50df-7164-42d9-807d-1da2be683956,
2021-12-09 00:55:19.000,,2021-12-09 00:57:41.342,2021-12-09 00:57:41.342,1.0,UTC+0900,MN1BiSH8rg,com.sec.android.app.shealth,2021-12-09 00:55:32.000,e038ea68-c2ae-487f-8d6b-3306dcce6aa6,
2021-12-09 07:00:28.000,,2021-12-09 07:01:33.051,2021-12-09 07:01:33.051,1.0,UTC+0900,MN1BiSH8rg,com.sec.android.app.shealth,2021-12-09 07:00:42.000,5f8afd5e-ec10-4dd1-b28f-63c0839a3b25,
2021-12-10 09:44:13.000,,2021-12-10 09:45:49.569,2021-12-10 09:45:49.367,2.0,UTC+0900,MN1BiSH8rg,com.sec.android.app.shealth,2021-12-10 09:44:28.000,fdad9329-d2a4-4b87-a213-02bf9d75a831,
2021-12-13 06:57:54.999,,2021-12-13 07:13:40.253,2021-12-13 07:13:40.253,1.0,UTC+0900,MN1BiSH8rg,com.sec.android.app.shealth,2021-12-13 06:57:59.999,3b43470c-98b8-4cc6-955f-0dcb1e28eedf,
2021-12-14 03:57:57.000,,2021-12-14 03:59:12.263,2021-12-14 03:58:11.353,4.0,UTC+0900,MN1BiSH8rg,com.sec.android.app.shealth,2021-12-14 03:59:12.001,db5c4e96-d307-4c9a-81ac-3d94ae889778,
2021-12-15 22:16:36.000,,2021-12-15 22:19:16.275,2021-12-15 22:19:15.692,3.0,UTC+0900,MN1BiSH8rg,com.sec.android.app.shealth,2021-12-15 22:17:47.000,42e8b705-8767-4d52-84ad-c8fb0ba34d0b,
