active_calories_goal,version,extra_data,com.samsung.shealth.calories_burned.tef_calorie,com.samsung.shealth.calories_burned.active_time,com.samsung.shealth.calories_burned.rest_calorie,start_date,start_time,com.samsung.shealth.calories_burned.create_time,com.samsung.shealth.calories_burned.active_calorie,com.samsung.shealth.calories_burned.deviceuuid,com.samsung.shealth.calories_burned.pkg_name,com.samsung.shealth.calories_burned.datauuid,com.samsung.shealth.calories_burned.day_time
,,011b7154-6a2b-4799-aff6-ff0187569539.extra_data.json,0.0,0,1536.563,2021-07-03 ,02:08:28.358,2021-07-03 02:08:28.358,0.0,OvMFo+Qpk+,com.sec.android.app.shealth,011b7154-6a2b-4799-aff6-ff0187569539,1622937600000
,,406c3a51-c9ca-4e68-9bf6-abd43f4feaf6.extra_data.json,0.0,0,1536.563,2021-07-03 ,02:08:28.362,2021-07-03 02:08:28.362,0.0,OvMFo+Qpk+,com.sec.android.app.shealth,406c3a51-c9ca-4e68-9bf6-abd43f4feaf6,1623024000000
,,343a433a-5235-4900-ac3c-d3124eb587c5.extra_data.json,0.0,0,1536.563,2021-07-03 ,02:08:28.371,2021-07-03 02:08:28.371,0.0,OvMFo+Qpk+,com.sec.android.app.shealth,343a433a-5235-4900-ac3c-d3124eb587c5,1623110400000
,,e5913738-8aa1-4e68-847a-d2491bbbc1cd.extra_data.json,0.0,0,1536.563,2021-07-03 ,02:08:28.379,2021-07-03 02:08:28.379,0.0,OvMFo+Qpk+,com.sec.android.app.shealth,e5913738-8aa1-4e68-847a-d2491bbbc1cd,1623196800000
,,12fda617-f909-4b73-a75e-454fd3ea12db.extra_data.json,0.0,0,1536.563,2021-07-03 ,02:08:28.388,2021-07-03 02:08:28.388,0.0,OvMFo+Qpk+,com.sec.android.app.shealth,12fda617-f909-4b73-a75e-454fd3ea12db,1623283200000
,,15a865cd-febd-4f46-9375-f9f0d651c731.extra_data.json,0.0,0,1536.563,2021-07-03 ,02:08:28.393,2021-07-03 02:08:28.393,0.0,OvMFo+Qpk+,com.sec.android.app.shealth,15a865cd-febd-4f46-9375-f9f0d651c731,1623369600000
,,7b928fb1-ef97-41f8-8839-96f27dac568b.extra_data.json,0.0,0,1536.563,2021-07-03 ,02:08:28.396,2021-07-03 02:08:28.396,0.0,OvMFo+Qpk+,com.sec.android.app.shealth,7b928fb1-ef97-41f8-8839-96f27dac568b,1623456000000
,,3d5937a5-e668-488d-a6cc-8aac8da4d0cb.extra_data.json,0.0,0,1536.563,2021-07-03 ,02:08:28.407,2021-07-03 02:08:28.407,0.0,OvMFo+Qpk+,com.sec.android.app.shealth,3d5937a5-e668-488d-a6cc-8aac8da4d0cb,1623542400000
,,2df1016d-7a92-4304-9cd4-5ea0988072bd.extra_data.json,0.0,0,1536.563,2021-07-03 ,02:08:28.414,2021-07-03 02:08:28.414,0.0,OvMFo+Qpk+,com.sec.android.app.shealth,2df1016d-7a92-4304-9cd4-5ea0988072bd,1623628800000
,,ad24efa3-4471-425b-a4eb-32a225b8b896.extra_data.json,0.0,0,1536.563,2021-07-03 ,02:08:28.422,2021-07-03 02:08:28.422,0.0,OvMFo+Qpk+,com.sec.android.app.shealth,ad24efa3-4471-425b-a4eb-32a225b8b896,1623715200000
,,8c081300-f00a-41ba-bd8c-5a8b3d1549fc.extra_data.json,0.0,0,1536.563,2021-07-03 ,02:08:28.431,2021-07-03 02:08:28.431,0.0,OvMFo+Qpk+,com.sec.android.app.shealth,8c081300-f00a-41ba-bd8c-5a8b3d1549fc,1623801600000
,,8c1e64ea-708a-4e7f-a550-969d73de16a5.extra_data.json,0.0,0,1536.563,2021-07-03 ,02:08:28.441,2021-07-03 02:08:28.441,0.0,OvMFo+Qpk+,com.sec.android.app.shealth,8c1e64ea-708a-4e7f-a550-969d73de16a5,1623888000000
,,a10e093a-c131-45d2-9af2-3d2c51638741.extra_data.json,0.0,0,1536.563,2021-07-03 ,02:08:28.454,2021-07-03 02:08:28.454,0.0,OvMFo+Qpk+,com.sec.android.app.shealth,a10e093a-c131-45d2-9af2-3d2c51638741,1623974400000
,,d2da81b9-23b1-48b3-90ff-bc5607cd013d.extra_data.json,0.0,0,1536.563,2021-07-03 ,02:08:28.461,2021-07-03 02:08:28.461,0.0,OvMFo+Qpk+,com.sec.android.app.shealth,d2da81b9-23b1-48b3-90ff-bc5607cd013d,1624060800000
,,0f20d356-b218-4d4a-984d-f8d94bd1ce98.extra_data.json,0.0,0,1536.563,2021-07-03 ,02:08:28.471,2021-07-03 02:08:28.471,0.0,OvMFo+Qpk+,com.sec.android.app.shealth,0f20d356-b218-4d4a-984d-f8d94bd1ce98,1624147200000
,,2bbdd166-e327-4f87-abea-06353450c2a9.extra_data.json,0.0,0,1536.563,2021-07-03 ,02:08:28.475,2021-07-03 02:08:28.475,0.0,OvMFo+Qpk+,com.sec.android.app.shealth,2bbdd166-e327-4f87-abea-06353450c2a9,1624233600000
,,e8194d0b-383c-46e8-a953-51982830ab36.extra_data.json,0.0,0,1536.563,2021-07-03 ,02:08:28.479,2021-07-03 02:08:28.479,0.0,OvMFo+Qpk+,com.sec.android.app.shealth,e8194d0b-383c-46e8-a953-51982830ab36,1624320000000
,,117c89b9-5998-4e55-adc1-c843023f642f.extra_data.json,0.0,0,1536.563,2021-07-03 ,02:08:28.490,2021-07-03 02:08:28.490,0.0,OvMFo+Qpk+,com.sec.android.app.shealth,117c89b9-5998-4e55-adc1-c843023f642f,1624406400000
,,afa88083-9760-4823-83b7-fa19ef02e019.extra_data.json,0.0,0,1536.563,2021-07-03 ,02:08:28.494,2021-07-03 02:08:28.494,0.0,OvMFo+Qpk+,com.sec.android.app.shealth,afa88083-9760-4823-83b7-fa19ef02e019,1624492800000
,,fc780115-1047-4f4f-a787-709721c152a6.extra_data.json,0.0,0,1536.563,2021-07-03 ,02:08:28.497,2021-07-03 02:08:28.497,0.0,OvMFo+Qpk+,com.sec.android.app.shealth,fc780115-1047-4f4f-a787-709721c152a6,1624579200000
,,11d504a2-7dab-4a72-8873-ef98766039c5.extra_data.json,0.0,0,1536.563,2021-07-03 ,02:08:28.507,2021-07-03 02:08:28.507,0.0,OvMFo+Qpk+,com.sec.android.app.shealth,11d504a2-7dab-4a72-8873-ef98766039c5,1624665600000
,,698c5f02-a6a3-4ad3-ad77-6103432c64d1.extra_data.json,0.0,0,1536.563,2021-07-03 ,02:08:28.512,2021-07-03 02:08:28.512,0.0,OvMFo+Qpk+,com.sec.android.app.shealth,698c5f02-a6a3-4ad3-ad77-6103432c64d1,1624752000000
,,1f0c1b55-c980-48f1-9d83-48abb43b77b4.extra_data.json,0.0,0,1536.563,2021-07-03 ,02:08:28.516,2021-07-03 02:08:28.516,0.0,OvMFo+Qpk+,com.sec.android.app.shealth,1f0c1b55-c980-48f1-9d83-48abb43b77b4,1624838400000
,,ce601eb3-18d7-4f9a-ae93-6019555920b0.extra_data.json,0.0,0,1536.563,2021-07-03 ,02:08:28.522,2021-07-03 02:08:28.522,0.0,OvMFo+Qpk+,com.sec.android.app.shealth,ce601eb3-18d7-4f9a-ae93-6019555920b0,1624924800000
,,72201546-9ecd-49e1-9ec5-338211ec4c40.extra_data.json,0.0,0,1536.563,2021-07-03 ,02:08:28.527,2021-07-03 02:08:28.527,0.0,OvMFo+Qpk+,com.sec.android.app.shealth,72201546-9ecd-49e1-9ec5-338211ec4c40,1625011200000
,,d403fe4d-7c29-48d8-aa2c-9a61fb3b700c.extra_data.json,0.0,0,1536.563,2021-07-03 ,02:08:28.531,2021-07-03 02:08:28.531,0.0,OvMFo+Qpk+,com.sec.android.app.shealth,d403fe4d-7c29-48d8-aa2c-9a61fb3b700c,1625097600000
,,c305ae3f-0741-49b0-9494-2ca84ca7628f.extra_data.json,0.0,0,1536.563,2021-07-03 ,02:08:28.538,2021-07-03 02:08:28.538,0.0,OvMFo+Qpk+,com.sec.android.app.shealth,c305ae3f-0741-49b0-9494-2ca84ca7628f,1625184000000
,,eb60bdbf-1aba-41ec-b527-0a8adcac271c.extra_data.json,0.0,1324422,1513.009,2021-07-03 ,15:07:26.365,2021-07-03 02:08:26.661,79.25,OvMFo+Qpk+,com.sec.android.app.shealth,eb60bdbf-1aba-41ec-b527-0a8adcac271c,1625270400000
,,1bb0e207-f5a3-48d5-abf4-2987341bd29c.extra_data.json,0.0,1417802,1511.3484,2021-07-04 ,15:49:16.013,2021-07-03 15:07:26.243,83.33001,OvMFo+Qpk+,com.sec.android.app.shealth,1bb0e207-f5a3-48d5-abf4-2987341bd29c,1625356800000
,,cfc67b0c-e518-407d-93f9-2200e887f763.extra_data.json,0.0,1337125,1512.7831,2021-07-05 ,16:02:58.192,2021-07-04 15:49:14.983,83.930016,OvMFo+Qpk+,com.sec.android.app.shealth,cfc67b0c-e518-407d-93f9-2200e887f763,1625443200000
,,44a94d78-622b-459e-9323-138ad0d8116a.extra_data.json,0.0,1282607,1513.7527,2021-07-06 ,15:18:32.408,2021-07-05 16:02:57.983,73.45999,OvMFo+Qpk+,com.sec.android.app.shealth,44a94d78-622b-459e-9323-138ad0d8116a,1625529600000
,,e92ba7bb-5dda-4a3e-a0d1-fe94bf72da5f.extra_data.json,0.0,2300166,1495.6561,2021-07-07 ,15:00:00.499,2021-07-06 15:18:32.202,137.63,OvMFo+Qpk+,com.sec.android.app.shealth,e92ba7bb-5dda-4a3e-a0d1-fe94bf72da5f,1625616000000
,,e157c8ea-b2f6-45cc-b7dc-411047039a6e.extra_data.json,0.0,2897533,1485.0323,2021-07-08 ,15:00:02.512,2021-07-07 15:00:00.302,168.08002,OvMFo+Qpk+,com.sec.android.app.shealth,e157c8ea-b2f6-45cc-b7dc-411047039a6e,1625702400000
,,93340a45-e36d-4842-87e9-c28e0f73f68e.extra_data.json,0.0,4523009,1456.1245,2021-07-09 ,16:27:59.724,2021-07-08 15:00:02.217,283.16135,OvMFo+Qpk+,com.sec.android.app.shealth,93340a45-e36d-4842-87e9-c28e0f73f68e,1625788800000
,,7070f8ff-f4e2-465c-ba27-a5243ca1b2a1.extra_data.json,0.0,801067,1522.3167,2021-07-10 ,15:00:00.556,2021-07-09 16:27:58.712,42.43431,OvMFo+Qpk+,com.sec.android.app.shealth,7070f8ff-f4e2-465c-ba27-a5243ca1b2a1,1625875200000
,,7dfe5a33-11c2-4488-ab33-4bf7fc09f0e6.extra_data.json,0.0,3356204,1476.8752,2021-07-11 ,15:00:00.834,2021-07-10 15:00:00.491,191.52155,OvMFo+Qpk+,com.sec.android.app.shealth,7dfe5a33-11c2-4488-ab33-4bf7fc09f0e6,1625961600000
,,b2632593-6b7a-480a-a02a-fa59fa958334.extra_data.json,0.0,2452716,1492.9431,2021-07-12 ,15:00:00.606,2021-07-11 15:00:00.740,146.46945,OvMFo+Qpk+,com.sec.android.app.shealth,b2632593-6b7a-480a-a02a-fa59fa958334,1626048000000
,,f4fefa06-50fc-41db-9f88-d63ac32aaa40.extra_data.json,0.0,1031911,1518.2112,2021-07-14 ,11:29:35.435,2021-07-12 15:00:00.490,55.000385,OvMFo+Qpk+,com.sec.android.app.shealth,f4fefa06-50fc-41db-9f88-d63ac32aaa40,1626134400000
,,0a5540bb-189e-43de-9d6e-e5aa66e86344.extra_data.json,0.0,1136372,1516.3535,2021-07-14 ,15:02:53.712,2021-07-13 16:41:13.944,62.94302,OvMFo+Qpk+,com.sec.android.app.shealth,0a5540bb-189e-43de-9d6e-e5aa66e86344,1626220800000
,,c4853b8e-3c96-4da2-b53d-d634b5614482.extra_data.json,0.0,1790187,1504.7258,2021-07-15 ,15:00:00.731,2021-07-14 15:02:53.231,102.258675,OvMFo+Qpk+,com.sec.android.app.shealth,c4853b8e-3c96-4da2-b53d-d634b5614482,1626307200000
,,02de44db-fd13-489f-bad1-d6eb2dba184b.extra_data.json,0.0,1331909,1512.8759,2021-07-16 ,15:00:00.661,2021-07-15 15:00:00.546,71.67207,OvMFo+Qpk+,com.sec.android.app.shealth,02de44db-fd13-489f-bad1-d6eb2dba184b,1626393600000
,,f7b45a95-d5a4-43e8-8d6b-8422f988d378.extra_data.json,0.0,707859,1523.9742,2021-07-17 ,15:00:00.538,2021-07-16 15:00:00.569,38.310356,OvMFo+Qpk+,com.sec.android.app.shealth,f7b45a95-d5a4-43e8-8d6b-8422f988d378,1626480000000
,,62695c5f-673a-4e4f-93f9-d30a7d47e58f.extra_data.json,0.0,3874107,1467.6648,2021-07-18 ,15:00:00.558,2021-07-17 15:00:00.433,220.13174,OvMFo+Qpk+,com.sec.android.app.shealth,62695c5f-673a-4e4f-93f9-d30a7d47e58f,1626566400000
,,a97ba127-464e-416a-bb1d-c6505f3e4b54.extra_data.json,0.0,2498780,1492.1239,2021-07-19 ,15:00:00.388,2021-07-18 15:00:00.383,147.32404,OvMFo+Qpk+,com.sec.android.app.shealth,a97ba127-464e-416a-bb1d-c6505f3e4b54,1626652800000
,,9c79a3d2-7e19-44e8-9cb9-f1ba3f4894a9.extra_data.json,0.0,1587449,1508.3313,2021-07-22 ,01:59:17.354,2021-07-19 15:00:00.310,91.44547,OvMFo+Qpk+,com.sec.android.app.shealth,9c79a3d2-7e19-44e8-9cb9-f1ba3f4894a9,1626739200000
,,6d84eac1-b813-46f9-9e3b-913bf9b0de8d.extra_data.json,0.0,1371959,1512.1637,2021-07-22 ,01:59:17.371,2021-07-20 15:00:00.516,74.49029,OvMFo+Qpk+,com.sec.android.app.shealth,6d84eac1-b813-46f9-9e3b-913bf9b0de8d,1626825600000
,,40ae2d64-bedd-4602-9eca-ad663c02b750.extra_data.json,0.0,2229601,1496.9111,2021-07-22 ,15:05:37.689,2021-07-21 15:00:00.553,121.6447,OvMFo+Qpk+,com.sec.android.app.shealth,40ae2d64-bedd-4602-9eca-ad663c02b750,1626912000000
,,f562d11d-eb44-4e47-92bb-5a3328a0f7eb.extra_data.json,0.0,1686056,1506.5776,2021-07-23 ,15:00:00.597,2021-07-22 15:05:37.534,94.98148,OvMFo+Qpk+,com.sec.android.app.shealth,f562d11d-eb44-4e47-92bb-5a3328a0f7eb,1626998400000
,,b71fa1db-b69f-4d4b-bf9e-11efa7397173.extra_data.json,0.0,2287963,1495.8733,2021-07-24 ,15:00:00.825,2021-07-23 15:00:00.517,117.843185,OvMFo+Qpk+,com.sec.android.app.shealth,b71fa1db-b69f-4d4b-bf9e-11efa7397173,1627084800000
,,f2c62faf-4244-45d7-b8b0-9d0796f40425.extra_data.json,0.0,2698682,1488.5688,2021-07-25 ,15:00:00.512,2021-07-24 15:00:00.740,146.13223,OvMFo+Qpk+,com.sec.android.app.shealth,f2c62faf-4244-45d7-b8b0-9d0796f40425,1627171200000
,,28900584-c14e-402a-8d7b-6016aee3b335.extra_data.json,0.0,4557996,1455.5022,2021-07-26 ,15:00:00.538,2021-07-25 15:00:00.351,275.35156,OvMFo+Qpk+,com.sec.android.app.shealth,28900584-c14e-402a-8d7b-6016aee3b335,1627257600000
,,2aed792a-2501-4e7f-86fa-61e391ba5495.extra_data.json,0.0,2330606,1495.1147,2021-07-27 ,15:00:00.891,2021-07-26 15:00:00.364,139.80305,OvMFo+Qpk+,com.sec.android.app.shealth,2aed792a-2501-4e7f-86fa-61e391ba5495,1627344000000
,,bb45e291-f31e-4e26-b1fe-3a9fc31d8522.extra_data.json,0.0,2813198,1486.5322,2021-07-28 ,15:00:00.677,2021-07-27 15:00:00.613,145.86417,OvMFo+Qpk+,com.sec.android.app.shealth,bb45e291-f31e-4e26-b1fe-3a9fc31d8522,1627430400000
,,c26b02aa-f859-4cd1-b738-671b4df852ae.extra_data.json,0.0,3492885,1474.4445,2021-07-29 ,15:00:00.762,2021-07-28 15:00:00.445,186.09181,OvMFo+Qpk+,com.sec.android.app.shealth,c26b02aa-f859-4cd1-b738-671b4df852ae,1627516800000
,,bcf9c239-b0df-4d49-a1fc-30e251b43558.extra_data.json,0.0,3387389,1476.3207,2021-07-30 ,15:00:00.687,2021-07-29 15:00:00.653,170.37831,OvMFo+Qpk+,com.sec.android.app.shealth,bcf9c239-b0df-4d49-a1fc-30e251b43558,1627603200000
,,eaae9418-f0ca-406d-a761-b5991969528a.extra_data.json,0.0,2295246,1495.7437,2021-07-31 ,15:43:40.657,2021-07-30 15:00:00.543,127.15501,OvMFo+Qpk+,com.sec.android.app.shealth,eaae9418-f0ca-406d-a761-b5991969528a,1627689600000
,,bd833a33-8c8b-459d-9001-8cc6d82bb698.extra_data.json,0.0,6643059,1418.4209,2021-08-01 ,15:00:01.104,2021-07-31 15:43:40.369,389.70288,OvMFo+Qpk+,com.sec.android.app.shealth,bd833a33-8c8b-459d-9001-8cc6d82bb698,1627776000000
,,22b379fc-7c90-4e54-ad78-591f7652407f.extra_data.json,0.0,4126726,1463.172,2021-08-02 ,15:32:15.021,2021-08-01 15:00:00.836,243.30585,OvMFo+Qpk+,com.sec.android.app.shealth,22b379fc-7c90-4e54-ad78-591f7652407f,1627862400000
,,186dcaf2-0d4f-4a56-bb49-a6b69136bfdd.extra_data.json,0.0,4279447,1460.456,2021-08-03 ,15:00:00.561,2021-08-02 15:32:14.757,246.32668,OvMFo+Qpk+,com.sec.android.app.shealth,186dcaf2-0d4f-4a56-bb49-a6b69136bfdd,1627948800000
,,1bc20de7-326a-4f11-8dea-e048c5826835.extra_data.json,0.0,7815348,1397.5726,2021-08-05 ,02:04:48.772,2021-08-03 15:00:00.345,455.98944,OvMFo+Qpk+,com.sec.android.app.shealth,1bc20de7-326a-4f11-8dea-e048c5826835,1628035200000
,,6df4d3b7-88dd-4c1c-a9ea-b7d45718d74f.extra_data.json,0.0,3468583,1474.8767,2021-08-06 ,01:45:30.967,2021-08-04 15:39:00.923,191.8782,OvMFo+Qpk+,com.sec.android.app.shealth,6df4d3b7-88dd-4c1c-a9ea-b7d45718d74f,1628121600000
,,19067da9-2b27-4eb5-be30-588564c17c4a.extra_data.json,0.0,2634480,1489.7106,2021-08-06 ,15:00:01.539,2021-08-05 15:14:32.640,152.14891,OvMFo+Qpk+,com.sec.android.app.shealth,19067da9-2b27-4eb5-be30-588564c17c4a,1628208000000
,,e235d17c-edc7-4585-88c2-b7e115ce3417.extra_data.json,0.0,867894,1521.128,2021-08-07 ,15:00:18.441,2021-08-06 15:00:01.270,48.413406,OvMFo+Qpk+,com.sec.android.app.shealth,e235d17c-edc7-4585-88c2-b7e115ce3417,1628294400000
,,2188029e-db54-4c59-a387-bddd62e2560c.extra_data.json,0.0,4243125,1461.1019,2021-08-08 ,15:00:04.214,2021-08-07 15:00:18.387,246.15694,OvMFo+Qpk+,com.sec.android.app.shealth,2188029e-db54-4c59-a387-bddd62e2560c,1628380800000
,,14aa3e2b-2707-4df6-bab5-59c3a58c70b3.extra_data.json,0.0,4944036,1448.6368,2021-08-09 ,15:29:36.043,2021-08-08 15:00:04.001,288.05093,OvMFo+Qpk+,com.sec.android.app.shealth,14aa3e2b-2707-4df6-bab5-59c3a58c70b3,1628467200000
,,321c5ebc-cb73-4e8b-8d9b-8a9038620f75.extra_data.json,0.0,4051990,1464.5012,2021-08-10 ,15:00:00.876,2021-08-09 15:29:35.877,218.22711,OvMFo+Qpk+,com.sec.android.app.shealth,321c5ebc-cb73-4e8b-8d9b-8a9038620f75,1628553600000
,,91f4a7cb-008f-4b8d-bea9-c476ea7c10cb.extra_data.json,0.0,4249626,1460.9865,2021-08-11 ,15:00:00.718,2021-08-10 15:00:00.546,228.22636,OvMFo+Qpk+,com.sec.android.app.shealth,91f4a7cb-008f-4b8d-bea9-c476ea7c10cb,1628640000000
,,3fd4b680-0495-4005-9757-c9521928015a.extra_data.json,0.0,4660186,1453.6849,2021-08-12 ,15:00:00.718,2021-08-11 15:00:00.654,249.33502,OvMFo+Qpk+,com.sec.android.app.shealth,3fd4b680-0495-4005-9757-c9521928015a,1628726400000
,,f930fc2c-f729-4409-b30a-c28004eb6d3d.extra_data.json,0.0,3881624,1467.531,2021-08-13 ,15:00:00.728,2021-08-12 15:00:00.398,209.10207,OvMFo+Qpk+,com.sec.android.app.shealth,f930fc2c-f729-4409-b30a-c28004eb6d3d,1628812800000
,,fed18ae6-650d-469e-9bd5-db33be26cb23.extra_data.json,0.0,624859,1525.4503,2021-08-14 ,15:00:00.851,2021-08-13 15:00:00.618,34.890003,OvMFo+Qpk+,com.sec.android.app.shealth,fed18ae6-650d-469e-9bd5-db33be26cb23,1628899200000
,,b5da9d72-8d61-46c5-bfa9-8c298a18fdb9.extra_data.json,0.0,1699382,1506.3407,2021-08-15 ,15:00:01.309,2021-08-14 15:00:00.825,93.37813,OvMFo+Qpk+,com.sec.android.app.shealth,b5da9d72-8d61-46c5-bfa9-8c298a18fdb9,1628985600000
,,fd8c9dd9-d6d1-4146-b724-ff498111889f.extra_data.json,0.0,5551590,1437.8319,2021-08-16 ,15:00:00.862,2021-08-15 15:00:00.954,304.70514,OvMFo+Qpk+,com.sec.android.app.shealth,fd8c9dd9-d6d1-4146-b724-ff498111889f,1629072000000
,,54dc67fd-b097-43c5-96e4-00b8c7062aa5.extra_data.json,0.0,4386484,1458.5525,2021-08-17 ,15:00:21.752,2021-08-16 15:00:00.674,239.95917,OvMFo+Qpk+,com.sec.android.app.shealth,54dc67fd-b097-43c5-96e4-00b8c7062aa5,1629158400000
,,d7b616a9-90c4-41a3-b1e9-a12227f190db.extra_data.json,0.0,5434368,1439.9166,2021-08-18 ,15:00:00.957,2021-08-17 15:00:19.798,296.16827,OvMFo+Qpk+,com.sec.android.app.shealth,d7b616a9-90c4-41a3-b1e9-a12227f190db,1629244800000
,,58a58740-0f73-4507-a867-cf2510007081.extra_data.json,0.0,3135488,1480.8005,2021-08-19 ,15:00:00.790,2021-08-18 15:00:00.887,171.00836,OvMFo+Qpk+,com.sec.android.app.shealth,58a58740-0f73-4507-a867-cf2510007081,1629331200000
,,5b3394a7-d731-458c-b790-c660af3be136.extra_data.json,0.0,4677118,1453.3837,2021-08-20 ,15:00:01.637,2021-08-19 15:00:00.711,256.40652,OvMFo+Qpk+,com.sec.android.app.shealth,5b3394a7-d731-458c-b790-c660af3be136,1629417600000
,,4733f807-7b76-4404-9ef6-ea9b662ac8ba.extra_data.json,0.0,4151754,1462.727,2021-08-21 ,15:00:00.768,2021-08-20 15:00:01.364,230.50787,OvMFo+Qpk+,com.sec.android.app.shealth,4733f807-7b76-4404-9ef6-ea9b662ac8ba,1629504000000
,,bd5a2a69-1dc4-4b40-aae4-2d7fbfd70195.extra_data.json,0.0,5797287,1433.4623,2021-08-25 ,03:35:37.036,2021-08-21 15:00:00.635,336.76526,OvMFo+Qpk+,com.sec.android.app.shealth,bd5a2a69-1dc4-4b40-aae4-2d7fbfd70195,1629590400000
,,11039737-a353-4ccb-9cc3-d7d6f84544be.extra_data.json,0.0,4526419,1456.0638,2021-08-25 ,03:35:37.184,2021-08-22 15:30:42.162,257.51764,OvMFo+Qpk+,com.sec.android.app.shealth,11039737-a353-4ccb-9cc3-d7d6f84544be,1629676800000
,,0dd6d2d7-f84b-4a7c-bb9c-6e5038d579d9.extra_data.json,0.0,1924231,1502.3419,2021-08-25 ,03:35:37.412,2021-08-23 16:21:37.247,107.35462,OvMFo+Qpk+,com.sec.android.app.shealth,0dd6d2d7-f84b-4a7c-bb9c-6e5038d579d9,1629763200000
,,ed1d6173-8eb2-4bb9-b644-b31153ea0ef7.extra_data.json,0.0,886484,1520.7976,2021-08-25 ,15:26:24.457,2021-08-24 16:39:11.027,49.717762,OvMFo+Qpk+,com.sec.android.app.shealth,ed1d6173-8eb2-4bb9-b644-b31153ea0ef7,1629849600000
,,d9b0267f-c25c-435f-929e-e0880fb55f72.extra_data.json,0.0,1576610,1508.5242,2021-08-26 ,15:20:55.877,2021-08-25 15:26:24.245,84.33448,OvMFo+Qpk+,com.sec.android.app.shealth,d9b0267f-c25c-435f-929e-e0880fb55f72,1629936000000
,,d316c514-7768-4b04-8765-10bfc3d40d73.extra_data.json,0.0,1961661,1501.6761,2021-08-27 ,15:00:00.660,2021-08-26 15:20:55.317,114.7191,OvMFo+Qpk+,com.sec.android.app.shealth,d316c514-7768-4b04-8765-10bfc3d40d73,1630022400000
,,1f357c01-cb55-4479-a799-b6da0c67e170.extra_data.json,0.0,1384632,1511.9384,2021-08-29 ,02:42:34.903,2021-08-27 15:00:00.525,76.1347,OvMFo+Qpk+,com.sec.android.app.shealth,1f357c01-cb55-4479-a799-b6da0c67e170,1630108800000
,,5724eafe-1c99-42fe-8c96-155bc36c86cf.extra_data.json,0.0,767050,1522.9216,2021-08-29 ,15:41:02.218,2021-08-28 15:00:00.647,40.828926,OvMFo+Qpk+,com.sec.android.app.shealth,5724eafe-1c99-42fe-8c96-155bc36c86cf,1630195200000
,,e30dbb98-7380-4ee9-a54b-cfefe69da358.extra_data.json,0.0,4329961,1459.5577,2021-08-30 ,15:00:00.754,2021-08-29 15:41:02.158,250.53648,OvMFo+Qpk+,com.sec.android.app.shealth,e30dbb98-7380-4ee9-a54b-cfefe69da358,1630281600000
,,88172aab-d229-4bc6-a8be-ff6a638813a8.extra_data.json,0.0,3957309,1466.185,2021-09-01 ,04:48:13.762,2021-08-30 15:00:00.601,232.4341,OvMFo+Qpk+,com.sec.android.app.shealth,88172aab-d229-4bc6-a8be-ff6a638813a8,1630368000000
,,492c89aa-518b-46a4-8274-cddc2fa0c1b1.extra_data.json,0.0,4894408,1449.5194,2021-09-03 ,02:56:05.254,2021-08-31 15:00:00.789,266.60712,OvMFo+Qpk+,com.sec.android.app.shealth,492c89aa-518b-46a4-8274-cddc2fa0c1b1,1630454400000
